Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
auktorisoida,,Par,ammattitaitoisia isännöitsijöitä,kriteeriensä mukaan,2,2,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tunnustaa,,Gen,Mirianin,tästä huolimatta,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
menettää,Gen,Gen,Iberian,Iranin kanssa solmitun Acilisenen sopimuksen jälkeen,1,6,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
aloittaa,,Gen,avoimen kapinan sassanideja vastaan,armenialaisen prinssin Vardan I Mamikonianin kanssa,4,6,-2,8,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
jatkaa,,Par,epätoivoista lopulta tuloksettomaksi jäänyttä kamppailuaan,elämänsä loppuun saakka,5,3,2,6,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
vallata,,Gen,Tbilisin,vaikean piirityksen jälkeen,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
lähettää,,Gen,lähetystön joka vaati luopumista valloitetuista alueista,Mithridateen luo,6,2,4,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
hoitaa,,Par,sijaishallitsijan tehtäviä,20. heinäkuuta 1950 saakka jonka jälkeen valta palasi hyvin pieneksi hetkeksi Leopold III:lle ennen siirtymistä Baudouin I:lle,2,17,-15,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tehdä,,Par,suuria ratkaisuja jotka vaikuttavat maan politiikassa vielä tänäänkin,heti sodan jälkeen,8,3,5,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tuomita,,Nom,ankarampi rangaistus,sen johdosta että ei ehdollisesti tuomittu ole parantanut tapojaan,2,9,-7,2,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
antaa,,Par,merkkejä,sisämaahan päin,1,2,-1,4,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tehdä,Nom,Par,yhteistyötä,muiden muassa Zbigniew Namysłowskin ja Zbigniew Preisnerin kanssa,1,8,-7,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
harjoittaa,,Par,myös asianajotoimintaa,1920-luvulta alkaen,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
käydä,,Par,kauppaa,eurooppalaisten kanssa,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
etsiä,,Par,sopivaa maata,siirtokunnan perustamista varten,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
rakentaa,,Gen,linnan,Vltava-joen varrelle Vyšehradiin,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kestää,,Par,noin puoli tuntia,poliisin mukaan,3,2,1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
puuhata,,Par,toista NHL-joukkuetta,Maple Leafsin rinnalle,2,3,-1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
muuttaa,Ade,Par,jo olemassa olevan joukkueen kotipaikkaa,uuden seuran perustamisen sijaan,5,4,1,5,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
saada,,Par,kolme uutta maksullista kanavaa,maaliskuun alusta lähtien,4,3,1,7,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
saada,Nom,Par,tietoa,vain tiedotusvälineiden kautta,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
välttää,,Nom,syytteet,presidentillisen koskemattomuutensa tähden,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
säilyttää,,Gen,johtonsa,loppuun asti,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kaataa,,Par,happoa,tytön päälle,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
johtaa,,Par,kilpailua,jo avauslaskun jälkeen,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
nostaa,,Gen,syytteen,The Pirate Bayn ylläpitäjiä vastaan,1,5,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kutsua,,Nom,farmari- ja henkilöautoa,polttoainepumpuissa ilmenneiden ruosteongelmien takia,3,4,-1,3,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tuoda,Nom,Par,vakautta,Boris Jeltsinin kauden jälkeen,1,4,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
muodostaa,,Nom,hallitus,yhdessä Kokoomuksen kanssa,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
analysoida,,Par,Internetin dataliikennettä noin 3 miljoonalta käyttäjältä,kolmen petatavun edestä,6,3,3,8,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
saada,,Par,20 prosenttia annettavista äänistä,kyselyn mukaan,4,2,2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
