Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
prehodnotiť,,Acc,doterajší spôsob podpory malého a stredného podnikania,s akcentom na územnú samosprávu a prihraničnú spoluprácu,7,8,-1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zabezpečiť,,Acc,harmonizáciu a štandardizáciu informačných technológií a dátových štruktúr,s cieľom vytvorenia podmienok pre prepojenie informačných systémov dopravy pôšt a telekomunikácií s EÚ,8,14,-6,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prehodnotiť,,Acc,doteraz platný dotačný systém,podľa kritérií EÚ,4,3,1,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zabezpečiť,,Acc,prípravu prerokovanie a schválenie plánovacích a programových dokumentov v oblasti regionálnej politiky,s dôrazom na zlepšenie ekonomickej a sociálnej súdržnosti,12,8,4,1,17,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vytvoriť,,Acc,lepšie podmienky pre napĺňanie miestnej bytovej politiky,na úrovni obcí,7,3,4,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
prehodnotiť,,Acc,platné znenie zákona o sociálnom poistení,ešte pred nadobudnutím jeho účinnosti,6,5,1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zavádzať,,Acc,cudzorodé prvky akým je napríklad nesystémové včlenenie kúpeľnej starostlivosti do sociálneho poistenia,do sociálneho systému,12,3,9,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
konkurovať,,Dat,súkromnému sektoru,pri získavaní a udržaní kvalitných ľudských zdrojov,2,7,-5,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
umožniť,,Acc,zamestnanie špičkových odborníkov v ústredných štátnych orgánoch za adekvátneho mzdového ohodnotenia,okrem iného,11,2,9,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
presadiť,,Acc,tvrdé rozpočtové obmedzenie,v zdravotníctve,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stať,,Ins,kultúrnym športovým a spoločenským centrom obecnej komunity,v regióne,7,2,5,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
podporiť,,Acc,kompatibilnosť v oblasti vzájomného uznávania dokladov o dosiahnutí určitého stupňa vzdelania,v rámci krajín EÚ,11,4,7,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zaviesť,,Acc,štátnu maturitnú skúšku,na stredných školách,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vytvoriť,,Acc,legislatívne a ekonomické podmienky pre ochranu a sprístupnenie audiovizuálneho dedičstva,v súlade s príslušnými medzinárodnými dohovormi,10,6,4,4,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
podporovať,,Acc,účasť Ozbrojených síl SR v mierových misiách a operáciách na podporu mieru a na boji proti terorizmu,s dôrazom na operácie pod vedením NATO,17,7,10,1,20,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prizývať,,Acc,spoluobčanov,k spolupráci,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
priniesť,,Acc,ju,z Ameriky,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vláčiť,,Acc,ju,po uliciach našej štvrte,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
predávať,,Acc,cigarety alebo banány,po tiranských chodníkoch,3,3,0,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
prebehnúť,,Dat,mi,po tele,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,všeličo,za sebou,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
mať,,Acc,obraz ženy v medailóne,pred sebou,4,2,2,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
oživiť,,Acc,tú ženu,v pamäti,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
položiť,,Acc,ruku,na hlavu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
priložiť,,Acc,oko,k škáre v podlahovej doske,1,5,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
začuť,,Acc,kroky a hlasy,na chodbe,3,2,1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pritisnúť,,Acc,ich,k sebe,1,2,-1,2,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
vyhľadať,,Acc,jej ruku,v tme,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
skrývať,,Acc,tajomstvo ktoré vo mne ustavične vzbudzovalo pocit viny,v sebe,8,2,6,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
objať,,Acc,ma,okolo krku,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,prízraky,pred sebou,1,2,-1,4,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
položiť,,Acc,slúchadlo,na vidlicu,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
uprieť,,Acc,zrak,na telefón,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,oblek s kravatou,na sebe,3,2,1,4,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
pozvať,,Acc,ju,do tanca,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zovrieť,,Acc,ruky,za chrbtom,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zamieriť,,Acc,kameru,na Lorinu tvár,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
uložiť,,Acc,batožinu,do taxíka,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
natiahnuť,,Acc,tvár,ku mne,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
pobozkať,,Acc,ju,na obidve líca,1,3,-2,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
trápiť,,Acc,ma,vo sne,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
márniť,,Acc,čas,pred televízorom,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nechať,,Acc,auto,pred domom,1,2,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pochopiť,,Acc,zmysel mojich slov,po svojom,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zjaviť,,Dat,mi,vo sne,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
merať,,Acc,obdobie svojho pobytu v Čarodejníckej vile,podľa intervalov v akých otec odpovedal na mamine listy,6,9,-3,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zistiť,,Acc,to,až po jej smrti,1,4,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dostať,,Acc,prezývku,podľa starovekého filozofa,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cítiť,,Acc,jeho pohľad,na sebe,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
poznať,,Acc,ho,podľa klopania,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sledovať,,Acc,návrat osadenstva vily,z obloka,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vyhodiť,,Acc,tranzistor,z obloka,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vlievať,,Acc,chrabrosť,do duše,1,2,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
robiť,,Acc,to,v mori,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pritisnúť,,Acc,ma,k sebe,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
byť,,Dat,mi,do smiechu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
uverejniť,,Acc,nejakú báseň,na jeho stránkach,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vmietnuť,,Acc,nijaký prívlastok,do tváre,2,2,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pocítiť,,Acc,jej prsia,na hrudi,2,2,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mať,,Acc,dlhý čierny kabát,na sebe,3,2,1,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vziať,,Acc,ma,za ruku,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zaviesť,,Acc,ma,na chodbu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vzbudiť,,Acc,určité podozrenie,vo mne,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vypustiť,,Acc,dušu,vo chvíli keď dosiahol orgazmus,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,nerozumnú dávku alkoholu,v sebe,3,2,1,5,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vysvetliť,,Acc,môj výrok ohľadom časopisov,v konkrétnom zmysle,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
uverejniť,,Acc,jednu poviedku,v poslednom septembrovom čísle,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odhaliť,,Acc,jeho prítomnosť,s oneskorením,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pobozkať,,Acc,ju,aj na oči,1,3,-2,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,Faiku,pred svojím duševným zrakom,1,4,-3,6,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hľadať,,Acc,nejaký rám s oficiálnym portrétom,pri okne so železnými prútmi,5,5,0,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vybrať,,Acc,fľašu whisky,z tašky,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
liať,,Acc,whisky,do seba,1,2,-1,4,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vložiť,,Acc,ten lístok,do zásuvky,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vytiahnuť,,Acc,kľúč s ťažkým bronzovým štítkom na ktorom bolo číslo izby,z nej,10,2,8,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
strčiť,,Acc,ho,do ruky,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
nechať,,Acc,kľúč,u nej,1,2,-1,4,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
hrať,,Acc,hlavného hrdinu,v tom filme,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
byť,,Dat,mi,do plaču,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,čierno bielu uniformu,na sebe,3,2,1,6,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
roztiahnuť,,Acc,pery,do úsmevu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
roztiahnuť,,Acc,pery,do úsmevu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,jednu z nich,pred sebou,3,2,1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
potrebovať,,Acc,nejaké dievča,na noc,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stisnúť,,Acc,peniaze,v ruke,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,služobnú uniformu čiernu sukňu a letnú bielu blúzku s krátkymi rukávmi,na sebe,11,2,9,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
prečítať,,Acc,nič,v ňom,1,2,-1,4,3,indefinite,indefinite,pronominal,pronominal,preposition,shifted,postverbal
zovrieť,,Acc,jej tvár,do obidvoch rúk,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,moju chlpatú hruď,na mysli,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pocítiť,,Acc,tlak jej pevných okrúhlych pŕs,na hrudi,5,2,3,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hľadať,,Acc,čosi,v šatách,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vyliať,,Acc,zvyšnú vodku,do pohára,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,Lorinu tvár,pred sebou,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
položiť,,Acc,pohár,na stôl,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zahľadieť,,Dat,mi,do očí,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,len podprsenku a nohavičky,na sebe,4,2,2,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
pobozkať,,Acc,ju,na pery,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vybrať,,Acc,pokrčený oblek,z neho,2,2,0,5,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
zistiť,,Acc,nijaké podrobnosti,u kompetentných orgánov,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
predať,,Acc,ich,za cenu aká bola uvedená na novinách,1,7,-6,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,čas ani myseľ,na spory ktoré by mohli vyplynúť z ich odlišných vyznaní,3,10,-7,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zatláčať,,Acc,náboženské rozdiely,do úzadia,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
miešať,,Acc,vriacu tekutinu,v kotli,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vypadnúť,,Dat,dievčine,z ruky,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,Aladina,na mysli,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
priviesť,,Acc,princeznú,do izbietky na samom vrchu vežičky,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pozhŕňať,,Acc,mince,do hnedého plátenného mešca,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,vidly alebo sekeru,v rukách,3,2,1,5,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vybrať,,Acc,dlhú striebornú dýku,z nej,3,2,1,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vziať,,Acc,tigríča,do svojej postele,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
klásť,,Acc,ťažký strieborný podnos s polguľovitým vrchnákom,na stôl,6,2,4,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pripravovať,,Acc,ju,podľa starého rodinného receptu,1,4,-3,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vytiahnuť,,Acc,mešec,z vrecka,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zdvihnúť,,Acc,ho,do výšky,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
cmukol,,Acc,veľký uslintaný bozk,na líce,3,2,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
strčiť,,Acc,nohu,do dverí,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vysypať,,Acc,zlaté mince,na zem,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pozrieť,,Dat,dcére,cez plece,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
strčiť,,Acc,hlavu,do mešca,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pohladkať,,Acc,Abua,po hlave,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pohladkať,,Acc,Rahima,po hlave,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dať,,Acc,raz toľko ako potreboval,na opravu strechy,4,3,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dať,,Acc,peniaze,v ten deň,1,3,-2,5,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
súriť,,Acc,Jazmínu,do paláca,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zbadať,,Acc,jasnovidca,pred sebou,1,2,-1,4,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
siahnuť,,Dat,mu,do vrecka na šatách,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,veľký červený rubín,na dlani,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mať,,Acc,obnosené no zato pestré šaty,na sebe,5,2,3,8,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vytiahnuť,,Acc,menšiu krištáľovú guľu,z vrecka šiat,3,3,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ťahať,,Acc,ich,k dverám,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dať,,Acc,malinovku,v kaviarni,1,2,-1,7,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hľadať,,Acc,Koru,po dome,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
položiť,,Acc,ju,ku kamennému prístrešku,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
chytiť,,Acc,stonožku,do slučky,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,obydlie pre Chuchlíka,pod strechou,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spoznať,,Acc,vajíčka,na prvý pohľad,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,hlavu,na to,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
urobiť,,Acc,tri krížiky,na dokumente,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zavolať,,Acc,Ferdu,na pomoc,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
priviesť,,Acc,kravičky,do mravčích chlievov,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zastať,,Dat,Hádesovi,pri nohách,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
navštíviť,,Acc,Dia,v chráme,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
nasledovať,,Acc,kobylu,do neďalekej stajne,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vyslobodiť,,Acc,Titanov,z podzemného väzenia,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
začuť,,Acc,známe erdžanie,z neďalekej stajne,2,3,-1,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mať,,Acc,Meg,na mysli,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vynášať,,Acc,Meg,z jaskyne smrti,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stiahnuť,,Acc,pána podsvetia,medzi seba,2,2,0,1,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
odniesť,,Acc,Meginho ducha,k telu,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odniesť,,Acc,ho,k jaskyni,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vopchať,,Acc,ňufák,do košíka,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brávať,,Acc,Mauglího,na potulky džungľou,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pozerať,,Dat,mi,do očí,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
viesť,,Acc,ho,do osady,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
tancovať,,Dat,Balúovi,pred nosom,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vyskočiť,,Dat,medveďovi,na brucho,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bežať,,Dat,im,na pomoc,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
pustiť,,Acc,ma,na zem,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mať,,Acc,veľký deň,za sebou,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vziať,,Acc,Mauglího,do osady,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nájsť,,Acc,nič,v záhyboch Káaovho tela,1,4,-3,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,postverbal
zložiť,,Acc,Mauglího,na zem,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hodiť,,Dat,mu,okolo krku,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vziať,,Acc,Mauglího,na plecia,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zviazať,,Acc,ho,do snopu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vziať,,Acc,Maju,za ruku,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odviesť,,Acc,ju,do miestnosti kde boli samé medové plásty,1,7,-6,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
opustiť,,Acc,mesto,s novou kráľovnou,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hodiť,,Acc,kúsok medu,na zem,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
trepať,,Ins,nôžkami,vo vzduchu,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zbadať,,Acc,ho,na steble trávy,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
chytiť,,Acc,Petronilu,pod krk,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stretnúť,,Acc,čudného tvora,na malinčí,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
škriabať,,Acc,tie svoje znaky,na papier,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
trepať,,Ins,nohami,zo všetkých síl,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
uvidieť,,Acc,svetlovlasé spiace dievčatko v červených šatôčkach,v tráve,6,2,4,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vziať,,Acc,Maju,za ruku,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stretnúť,,Acc,ho,v tieni čiernej bazy,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hodiť,,Acc,Maju,do väzenia kde boli aj iné zvieratká,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pozvať,,Acc,všetkých,na koncert pri príležitosti krásneho letného večera,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prilákať,,Acc,muža čo okopával záhradku,k studni,4,2,2,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mať,,,spústu fanúšikov,v hľadisku,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
odniesť,,Acc,víťaza,medzi jasajúcich divákov,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
držať,,Acc,pavúka,v šachu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vybojovať,,Acc,víťaznú vodnú bitvu,pri brehu,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
