Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
tenir,,,els seus avantatges i inconvenients,a curt termini i sobretot a llarg termini,5,8,-3,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dividir,,,el valor dels 50 quilos d' or 86 milions de pessetes,entre ells,11,2,9,4,2,definite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
guanyar,,,Maria Mutola,en els 800 metres,2,4,-2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
protagonitzar,,,una recuperació sensacional,en els 5.000 metres,3,4,-1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
guanyar,,,a un pas de la plusmarca mundial 14.28.09,amb un nou rècord d' Europa 14.29.32 minuts,8,8,0,14,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
perdre,,,uns 80 metres d' ample,durant els últims 10 anys,5,5,0,3,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pal·liar,,,els efectes del drama de la desocupació,durant aquests anys,7,3,4,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pagar,,,el disbarat,de la seva butxaca,2,4,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presenciar,,,una funció,en aquest històric recinte,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aturar,,,la progressiva desvalorització de l' euro,en els mercats internacionals,6,4,2,3,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
desenvolupar,,,un paper important,en l' estratègia de l' estabilitat de preus,3,8,-5,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,impacte negatiu,sobre el creixement econòmic ni la creació de llocs de treball a Espanya,2,13,-11,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
viure,,,una situació molt especial,durant tot el temps que he entrenat sol,4,8,-4,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
resoldre,,,els expedients oberts pels incidents produïts durant la vaga de la setmana passada,amb acomiadaments,13,2,11,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tallar,,,el trànsit,a la plaça de la Universitat la Via Laietana i la Rambla,2,12,-10,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
llançar,,,ous,contra la seu de l' empresa,1,6,-5,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trobar,,,interlocutors vàlids,al comitè,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
desautoritzar,,,un acord per desconvocar la vaga que el dia 17 havien firmat tots els sindicats menys el minoritari CGT,a la matinada,19,3,16,9,7,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
marcar,,,les directrius,en un comitè de direcció política que es reunirà diversos cops per setmana,2,13,-11,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
firmar,,,el pacte,davant el síndic de greuges local Jordi Xercavins,2,8,-6,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
denunciar,,,els autors de la web,segons Regió7,5,2,3,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sol·licitar,,,aquesta menció,a l' Estat i a la Generalitat,2,7,-5,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
jugar,,,cedit per l' Sporting de Lisboa,al Nàpols,6,2,4,6,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
jugar,,,18 minuts,a la Lliga,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
posar,,,les dues coses,en una balança,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un començament assequible,en l' edició espanyola del Màster que es disputarà el cap de setmana vinent al pavelló de Riazor la Corunya,3,20,-17,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
quedar,,,encallada,a partir d' aquest moment,1,5,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
destacar,,,la fugida de l' ex de Lecquio i la soledat de Rollán,a les seves cròniques sobre les gales de Cap d' Any,12,11,1,14,5,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
definir,,,l' aposta d' Antena 3,amb una frase lapidària De la terrorífica nit en què l' Obregón va fugir,5,14,-9,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
salvar,,,la tropa d' El Informal i la imitació que un de la quadrilla Florentino Fernández va fer de la presentadora Cristina Tárrega,de la crema,22,3,19,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
amenitzar,,,les campanades,des de la Puerta del Sol,2,6,-4,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acabar,,,amb la vida del jove,a la porta de casa seva,5,6,-1,3,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adquirir,,,una significació especial,en aquest any electoral,3,4,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
deixar,,,la concessió de llicències urbanístiques,en suspensió parcial i selectiva,5,5,0,7,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
unificar,,,l' oferta turística,a les comarques gironines,3,4,-1,4,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contractar,,,qualsevol oferta turística,a través d' Internet fax telèfon o bé a través de les agències de viatges,3,15,-12,21,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
consultar,,,l' oferta,a través de la pàgina web que es farà en 8 idiomes,2,12,-10,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dur,,,una de les primeres accions de la campanya promocional del comerç de la ciutat de Lleida,durant aquest cap de setmana,16,5,11,8,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,postverbal
recuperar,,,part de l' IVA,sense problemes,4,2,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
promocionar,,,el comerç de la ciutat de Lleida,a l' estranger,7,3,4,2,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dur,,,una campanya inèdita adreçada als ciutadans d' Andorra,durant aquest cap de setmana,8,5,3,9,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
comprar,,,algun producte,a les botigues de Lleida adherides a la campanya,2,9,-7,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
distribuir,,Acc,la,a la duana,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
repartir,,,la guia del Tax Free,a l' ambaixada espanyola a Andorra,5,6,-1,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
envair,,,la zona de banyistes,ni durant els passeigs ni a l' hora d' entrar o sortir de l' aigua,4,15,-11,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
iniciar,,,una intensiva recerca,amb barques i helicòpter,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
localitzar,,Acc,lo,a París,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
deixar,,,la moto valorada en 2 milions de pessetes,al mig del mar,8,4,4,2,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
expandir,,,se,amb molta rapidesa,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
presentar,,,poblacions importants,a l' alta conca del Segre,2,6,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
detenir,,,un veí de Granollers de 22 anys una veïna de Barcelona de 25 i un veí de Cerdanyola del Vallès de 23 com a presumptes autors de nou delictes de robatori amb força en hotels de la localitat un delicte contra la salut pública i un delicte de falsificació de document públic,a Lloret de Mar,52,4,48,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
localitzar,,,tres joves,pels voltants de l' hotel,2,5,-3,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acceptar,,,una línia elèctrica aèria,per les Gavarres,4,3,1,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
treure,,,el millor possible,per Cassà,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
incrementar,,,la seva presència,en determinades comarques,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
passar,,,al 8 per cent,del 2,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
multiplicar,,,els nostres resultats,per tres,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
veure,,,el PSC,per la seva vinculació amb el PSOE,2,7,-5,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,el gran capital,a les seves mans,3,4,-1,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
trencar,,,amb el PP,d' una vegada,3,3,0,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
proposar,,,el pacte amb CiU,amb un 62 per cent dels vots,4,7,-3,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sortir,,,escollit,amb un quaranta i poc per cent dels vots,1,9,-8,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
quedar,,,molt clar,amb el discurs del secretari general que va acabar amb una gran ovació,2,13,-11,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prendre,,,vot,per la dreta,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
demostrar,,,la mala gestió del Servei Català de Col·locació SCC,per part del Departament de Treball,9,6,3,3,15,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
criticar,,,el conseller Franco,pel ' caos i la descoordinació del SCC ',3,9,-6,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pactar,,,amb CiU o el PSC,als municipis,5,2,3,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un reconegut paper,dins el PP,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
demanar,,,disculpes,pel procés a Lluís Companys,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
patir,,,una guerra civil,en diferents costats,3,3,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aconseguir,,,força bons resultats,en l' anomenat cinturó roig,3,5,-2,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aconseguir,,,més suports,d' antics votants del PSOE o de CiU,2,8,-6,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,replantejaments,en el sentit d' allò que nosaltres volem ser i en què estem treballant per ser,1,16,-15,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,un silenci,pel que fa al nacionalisme,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
utilitzar,,,el canal Xerta-Càlig,pel seu mal estat de conservació,3,6,-3,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
millorar,,,la implantació del PSC,a totes les comarques,4,4,0,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
consolidar,,,els governs existents,en les poblacions de més de 20.000 habitants,3,8,-5,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sobrepassar,,,els límits de la negligència,amb escreix,5,2,3,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
sobrepassar,,,els límits de la negligència,amb escreix,5,2,3,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
celebrar,,,les 100 emissions,a la cadena estatal,3,4,-1,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
declarar,,,un dia de dol oficial,per l' assassinat presumptament d' ETA aquest dijous,5,8,-3,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trobar,,,cap suport,entre els ciutadans,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
romandre,,,abandonats i descurats,al llarg de trenta anys,3,5,-2,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contemplar,,,l' ús social i públic de tot l' espai expropiat per a la seva construcció presa i habitatges amb el seu entorn immediat juntament amb els paratges anomenats el Bosc del Comú els Riells i les Cadires que fan una superfície aproximada d' unes tretze hectàrees segons dades cadastrals,en qualsevol projecte relacionat amb la presa de Colomers Baix Empordà i els seus habitatges,49,15,34,21,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
fer,,,una superfície aproximada d' unes tretze hectàrees,segons dades cadastrals,7,3,4,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
invertir,,,"62,8 milions de pessetes més",en la creació del nou Parc Natural dels Ports que afecta les comarques del Montsià Baix Ebre i Terra Alta,5,20,-15,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
multiplicar,,,el seu pressupost,per onze,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
multiplicar,,,la seva dotació,per quatre,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
executar,,,els plans de prevenció d' incendis,al Parc Natural del Cadí al Parc Natural del Cap de Creus i al Paratge de l' Albera,6,18,-12,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aportar,,,aigües dolces,en aquesta zona,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
causar,,,la mort de 21 jubilats francesos,a l' estany de Banyoles,6,5,1,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imputar,,,els dos propietaris de l' embarcació Simó Rodríguez i Bartomeu Gayolà i el regidor de l' Ajuntament de Banyoles Josep Alsina,en la causa,21,3,18,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
veure,,,indicis de delicte,en tres persones de la llarga llista inicial d' implicats,3,10,-7,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
arxivar,,,la causa,pel que fa a la resta,2,6,-4,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
arxivar,,,la causa pel que fa al treballador de l' Oca a un treballador de l' empresa Pons i els dos tècnics de Tudor,durant la instrucció,23,3,20,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tenir,,,molt poca repercussió,dins les universitats on no hi ha conflicte lingüístic en absolut,3,11,-8,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
detenir,,,per agents de la policia local,en compliment d' una ordre de cerca i captura que hi havia contra ell per la comissió d' un delicte de trencament de condemna,6,24,-18,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
condemnar,,,a un total de sis anys de presó,per un delicte contra la salut pública,8,7,1,13,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
anar,,,a càrrec de l' empresa Construccions Elena Pagès Comas,per un import de 14 milions de pessetes,9,8,1,5,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
denunciar,,,la precarietat de les condicions de treball dels agents de trànsit,a través d' un comunicat,11,5,6,9,7,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
quedar,,,aturats,als garatges,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
agafar,,,un taxi,al centre de Barcelona,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
atrapar,,,alguns metres més enllà,pel taxista,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
provocar,,,un forcejament,en el decurs en el qual l' acusat va colpejar la víctima en diverses ocasions a la cara arrancant li dues dents i causant li diverses contusions,2,27,-25,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
controlar,,,la sanitat,a les seves explotacions pobles camins i bestiar,2,8,-6,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,aquestes declaracions,a Mollerussa on s' ha desplaçat per inaugurar la 129a Fira de Sant Josep,2,14,-12,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
controlar,,,els seus interessos,a peu d' obra,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,competències,a les fronteres,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evitar,,,el fracàs polític de la coalició governant,a Catalunya ',7,3,4,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
estafar,,,una sucursal bancària de la localitat,amb lletres de canvi falses,6,5,1,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
presentar,,,una sèrie de lletres de canvi per un import de 53.521.545 pessetes,davant una sucursal del Banc Bilbao Vizcaya de la localitat,12,10,2,12,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
subscriure,,,una línia de crèdit,amb l' entitat bancària,4,4,0,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,se,als bars Candil i la Penya de Tarragona i al Campus de Reus,1,13,-12,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dirigir,,,l' Ajuntament de Santa Coloma,entre 1979 i 1991,5,4,1,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recollir,,,les paraules del president,amb humor,4,2,2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
portar,,,Santa Coloma,al cor,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
exercir,,,el sacerdoci,a Sabadell Barcelona i Santa Coloma de Gramenet,2,8,-6,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
arribar,,,com a cap de llista del PSUC partit en el qual milita,a l' alcaldia de Santa Coloma,12,6,6,9,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
trobar,,,poemaris,a les paradetes,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
canalitzar,,Acc,les,a través d' aquesta institució,1,5,-4,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
elaborar,,,un mapa epidemiològic,al món rural,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
educar,,,els interessats,en aquest àmbit,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anunciar,,,tota mena d' esdeveniments,a les comunitats,4,3,1,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ocupar,,,les campanes,en el folklore popular,2,4,-2,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
desallotjar,,,una altra casa ' okupa ' del barri del Guinardó,sense incidents,10,2,8,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
recollir,,,la seva experiència personal com a pedagog,al final de la Guerra Civil i a l' inici del franquisme,7,12,-5,3,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,Acc,lo,al guardó que atorga la Fundació Ramon Trias Fargas per l' estreta relació que va tenir amb la persona que li dóna nom a aquesta institució,1,26,-25,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
donar,,,un cop d' efecte,en el debat de política general del Parlament,4,8,-4,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acabar,,,la seva última legislatura,amb una sortida digna i coherent amb la seva trajectòria,4,10,-6,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,un sol traspàs,en dos anys,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
deixar,,,la Catalunya de CiU i del PSC,d' una vegada,7,3,4,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
plantejar,,,un acord tripartit que va rebutjar,a l' inici de la legislatura,6,6,0,8,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
plantejar,,,la necessitat d' un nou impuls i uns altres fonaments que poden ser altres coses que modernitat benestar i projecte de país,en la primera part del discurs,22,6,16,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
posar,,,ordre,en els horaris irracionals que impedeixen compaginar la vida laboral i la família,1,13,-12,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evitar,,,els accidents laborals,en una societat del primer món,3,6,-3,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
descentralitzar,,,el territori,amb un model que ' no sigui el d' una gestoria mediocre ',2,13,-11,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
passar,,,a la il·lusió,de la lamentació,3,3,0,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
gestionar,,,les seves àrees,amb criteris de sostenibilitat i en harmonia amb l' activitat turística,3,11,-8,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
encoratjar,,,el desenvolupament del turisme,d' acord amb la gestió sostenible dels recursos naturals d' aquests espais,4,12,-8,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adherir,,,se,de manera voluntària,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
presentar,,,el darrer lliurament de la seva carrera en solitari ' Passages ',a Girona,12,2,10,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
portar,,,els seus projectes,a bon port,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
començar,,,la seva formació,als dotze anys,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
estudiar,,,música,a la Virgínia Commonwealth University de Richmond,1,7,-6,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obtenir,,,un lloc,al grup Out Of The Blue un sextet que reunia als joves més prometedors de l' escena nord-americana i que comptava amb el recolzament del prestigiós segell discogràfic Blue Note,2,30,-28,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gravar,,,un disc,amb aquest grup,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vendre,,,les més de 200.000 entrades que es posaran a la venda,en 12 setmanes,11,3,8,10,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
efectuar,,,uns 95.000 salts xifra que el convertia en un dels millors centres de paracaigudisme del món,durant l' any 2000,16,4,12,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
apropar,,,se,als 125.000 salts,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
justificar,,,la seva actuació,en el fet que els informes que li aportava l' administració penitenciària ' eren inversemblants ',3,16,-13,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
retardar,,,la concessió de permisos penitenciaris a reclusos del centre de Quatre Camins de la Roca del Vallès,sense motiu aparent,17,3,14,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
rebre,,,queixes,dels interns,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suposar,,,un important retard,en la tramitació,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
comunicar,,,se,amb alguns dels funcionaris que hi havia a la secció de tractament i que són els que presumptament van posar lo sobre avís de les irregularitats que ha denunciat,1,29,-28,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
portar,,,el jutjat de vigilància penitenciària on estava,al límit del col·lapse va dictar més de 25.000 providències prop de 8.000 interlocutòries mentre patia dues inspeccions del Consell General del Poder Judicial a instàncies de les queixes de l' Administració,7,32,-25,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
patir,,,dues inspeccions del Consell General del Poder Judicial,a instàncies de les queixes de l' Administració,8,8,0,2,13,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
atorgar,,,alguns dels permisos,' amb por ' i assumint els riscos que no fossin justificats,3,12,-9,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
tenir,,,comunicacions amb l' Administració,en el sentit de donar ordres o recriminar actituds,4,9,-5,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
facilitar,,,l' arribada de visitants,a aquest indret que suposa un dels principals atractius turístics del Solsonès especialment durant la temporada de bolets,4,18,-14,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
guanyar,,,la 50a. edició del Premi Planeta dotat amb 100 milions de pessetes,amb l' obra La canción de Dorotea presentada amb el pseudònim Brandon B i el títol inicial de Secretos del amor oscuro,12,22,-10,3,17,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
guanyar,,,el Premi Nadal 1994,amb Azul la seva segona novel·la,4,6,-2,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un emotiu record per al seu pare José Manuel Lara fundador de l' editorial i del premi que per raons de salut no ha pogut assistir a la cerimònia,en la seva intervenció al final de l' acte,29,9,20,14,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
agrair,,,la presència dels reis d' Espanya,a l' acte,6,3,3,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
superar,,,la recaptació de l' any 2001,en un tres per cent,6,5,1,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haver,,,afany recaptatori,pels residents,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
atorgar,,,100 milions de pessetes,en ajuts destinats a crear catorze nous centres de teletreball a les comarques del Pallars Sobirà Pallars Jussà Solsonès Alt Urgell Alta Ribagorça Garrotxa Selva Baix Camp Conca de Barberà Ribera d' Ebre Berguedà i Osona,4,36,-32,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
