Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
orixinar,,,unha contaminación térmica eventual,en o medio hídrico receptor,4,5,-1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,seleccionar a variables que explican a supervivencia polo que é un método de definición de índices,por obxecto,16,2,14,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
atinxir,,,a a distribución,segundo tipo de migración,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
solicitar,,,a expedición de certificacións relativas a os contratistas concorrentes,en a data en que acabe o prazo de presentación de proposicións,9,12,-3,2,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
traballar,,,serían o caso de Burela en Lugo e de Ribeira en a Coruña,en o sector pesqueiro,13,4,9,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
manter,,,unha moratoria de feito sobre a autorización de novos productos transxénicos,dende 1998,11,2,9,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
superar,,,os 8 millóns de toneladas de carbono,con amplitude,7,2,5,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
camiñar,,,cara,a unha maior concentración,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diversificar,,,a producción de contidos,en os distintos soportes,4,4,0,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
designar,,,a dirección de o instituto,por proposta de a dirección técnica,5,6,-1,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
apoiar,,,a diversas orquestras e formacións Musicais así como a varios Consorcios e Auditorios que supoñen accións Culturais Singulares,de xeito nominativo e especial,18,5,13,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
reducir,,,as situacións de risco psicosocial ás que se atopan expostas,en a medida de o posíbel,10,6,4,10,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
celebrar,,,a xuntanza,con a capital ateigada de marchas argalladas por a Asemblea Popular por unha Vivenda Digna xusto cando comeza a campaña para a procura de unha cadeira de poder en a Generalitat,2,31,-29,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recibir,,,o tratamento non farmacolóxico axeitado,a o mesmo tempo que a familia pode recuperar por unhas horas a súa vida normal,5,16,-11,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,o valor de a unidade de paisaxe en a que se atopa o lugar,en conta,14,2,12,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
conformar,,,o disposto,en o artigo 33 de dispor de instrumento de xestión forestal,2,11,-9,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,un período de o 15 anos,desde a entrada en vigor de esta lei para se dotaren de aquel,6,13,-7,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
facilitar,,,a substitución de fontes fósiles,por renovables,5,2,3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conquerir,,,un traballo,con a fin de non estar totalmente xustapostas a os dictamens de o home,2,14,-12,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
superar,,,unha inxesta máxima de 2 picogramos de dioxinas a o día,por quilo de peso,11,4,7,2,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
harmonizar,,,os intereses xerais de o Estado,con unha lóxica territorial excluíndo os demais,6,7,-1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conservar,,,os,para as xeracións futuras,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
deseñar,,,módulos,para novas urbanizacións,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
establecer,,,relacións,entre estas dúas variables e o esforzo que ten que realizar o consumidor para participar en a promoción ou o valor percibido de o incentivo promocional,1,26,-25,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
crear,,,un servizo interno de reutilización,mediante un taboleiro de anuncios exposto en a rede,5,9,-4,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,carácter de datos persoais,segundo a LOPD,4,3,1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acreditar,,,a constitución de a garantía definitiva,en o prazo de quince días contados desde a notificación,6,10,-4,14,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
previr,,,a infección tuberculosa,en tuberculín negativos que estiveron en contacto con un enfermo bacilífero,3,11,-8,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evitar,,,a TB,en os xa infectados de aí a importancia de a súa correcta formalización,2,13,-11,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
explotar,,,as súas vantaxes comparativas,en estas industrias,4,3,1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
deteriorar,,,a súa posición,tras a súa incorporación a a CE,3,7,-4,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,os,en conta que unha gran parte de o comercio B2B se realiza entre empresas de o mesmo grupo,1,18,-17,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
acercar,,,base de telefonía móbil,de a proliferación de estacións,4,5,-1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
acadar,,,"o 50,2 % de as hospitalizacións",en o caso de a enfermidade hepática crónica-cirrose,6,8,-2,10,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pasar,,,ou_Pass,en ambos,1,2,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,un curso clínico crónico,con remisións espontáneas e episodios de recidiva decote relacionados con os cambios estacionais,4,13,-9,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cumprir,,,as decisións xudiciais,por exemplo o Supremo Tribunal Federal o STJ ou,3,9,-6,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sacar,,,se,de as grellas,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
situar,,,a o igual que en o conxunto de o Estado,"en o 3,7 % catro décimas máis que en o ano anterior",10,12,-2,3,19,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,impurezas,en a súa superficie,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
facer,,,patentes diferencias,en os seus enfoques que mostran os niveis respectivos de valoración de o proxecto,2,14,-12,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
deixar,,,a que pasado nos referimos,en ningún momento,5,3,2,5,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
valorar,,,as posibilidades de acceso a a vivenda de os galegos e a súa posición relativa dentro de España,de unha maneira xeral,18,4,14,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
crear,,,o Centro,para la Innovación y el Desarrollo de la Educación a Distancia CIDEAD,2,12,-10,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contemplar,,,algunha unidade de coordinación administrativa máis centralizada,quizais en o nivel autonómico que dea soporte en materia xurídica lingüística ou cultural,7,14,-7,2,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dar,,,soporte,en materia xurídica lingüística ou cultural,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
saber,,,a súa duración,con certeza,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lembrar,,,a causa por a que se seguía loitando,ante o pobo uruguaio,8,4,4,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
buscar,,,un receptor,a nivel nacional,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
localizar,,,a través de os lazos,en a Comunidade Autónoma,5,4,1,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
atar,,,décadas atrás,con Latinoamérica,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
diminuír,,,o risco empresarial,mediante o incremento de a súa actividade en o mercado o que conduce a o seguimento de estratexias de crecemento que permitan a obtención de unha axeitada rendibilidade,3,28,-25,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
observar,,,unha importante diferenza en as taxas brutas de mortalidade de as distintas provincias,con un claro exceso en Ourense e Lugo,13,8,5,4,19,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tratar,,,se,de simples orientacións de algunhas materias ou de mostras sobre temas bastante específicos resultantes de introducir unha visión particular en un contexto xenérico,1,23,-22,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
introducir,,,unha visión particular,en un contexto xenérico,3,4,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sufrir,,,unha represión brutal e desapiadada non menor pero si máis descoñecida que a que padeceron os homes,durante o franquismo,17,3,14,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mellorar,,,un 1000 %,sobre todo en a resposta rápida que supón o 50 % de o éxito de unha acción de recuperación,3,19,-16,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
compartir,,,a valoración de o futuro implícita,en a visión inversora,6,4,2,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
impulsar,,,a industrialización,en todos os campos ligados ás novas tecnoloxías mediante os fondos de capital risco e en colaboración con as universidades e Centros Tecnolóxicos,2,23,-21,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
separar,,,os distintos tipos de residuos,para a súa reciclaxe ou xestión individualizada cartón chatarra vidro e plástico,5,12,-7,3,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acadar,,,o mínimo,en 1998,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contar,,,este sector económico,en a actualidade,3,3,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
protexer,,,o,para as xeracións futuras,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
efectuar,,,as obras de recheo,en o prazo fixado en a concesión,4,7,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tirar,,,un perfil-tipo de o usuario-comprador,en a Rede,5,3,2,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contemplar,,,unha única incineradora,para o 100 % de o lixo galego,3,8,-5,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
analizar,,,as taxas de abortos,por cada mil,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
producir,,,a coexistencia de unha ampla biodiversidade xeográfica,en a tipoloxía de os seus asentamentos poboacionais,7,8,-1,3,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obter,,,o título de graduado,en educación secundaria obrigatoria,4,4,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
abandonar,,,o sistema,sen titulación nin cualificación,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contribuír,,,a a investigación básica e aplicada,en materia de residuos industriais en os centros de investigación públicos e privados,6,13,-7,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,a súa opinión,en conta,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
coñecer,,,a o Defensor de el,de elas,5,2,3,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
afirmar,,,a súa presenza pública algo que antes era difícil,en Kenya,9,2,7,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
converter,,,as accións,en un instrumento de elevada liquidez susceptible de ser ofrecido en unha operación financeira peñor en a concesión de préstamos etc.,2,21,-19,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
chegar,,,a fin de mes,con dificultade ou moita dificultade,4,5,-1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
trazar,,,os avances rexistrados e,con claridade,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
deter,,,a perda de biodiversidade,en a Unión Europea e en o mundo,4,8,-4,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
minorar,,,esa desfavorable renda de posición,de forma notable,5,3,2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
engadir,,,o emprego,por elas xerado,2,3,-1,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
derivar,,,se,de o cálculo de a influencia de cada atributo en o prezo de o mercado,1,15,-14,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
asinar,,,os contratos relativos,en o nome de a Xunta,3,6,-3,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
iniciar,,,un exame exhaustivo de os programas de estudos,con o fin de establecer un enfoque multidisciplinario que abarque as cuestións ambientais e de desenvolvemento e os seus aspectos e vinculacións socioculturais e demográficos,8,25,-17,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vencer,,,á tradicionalista Juventud y progreso,por primeira vez,5,3,2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
rexer,,,a institución,baixo a batuta de o presidente Ricardo Novoa acusado por os republicanos de autoritarismo e favorecedor de prácticas de corrupción,2,20,-18,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acometer,,,unha alfabetización xeneralizada,en este campo que complete e contribúa a suplir as deficiencias de a educación formal,3,15,-12,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
establecer,,,restriccións,para o seu uso en España,1,6,-5,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
apoiar,,,esta modificación fundamental,en enfermidades que previamente consideran se básicas,3,7,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
asumir,,,porque alguén o ten que facer,con total entrega de xénero,6,5,1,11,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
aumentar,,,a susceptibilidade,a infeccións,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
determinar,,,o alcance de esta conciencia,en o século XII,5,4,1,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
examinar,,,o proxecto de instalacións,en esta delegación provincial edificio administrativo-Ronda de a Muralla 70 Lugo,4,11,-7,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avaliar,,,a súa auténtica eficacia,en nenos,4,2,2,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
amosar,,,un peso considerable,"en a segunda dimensión que explica o 12,1 % de a varianza e que aparece definida por a oposición máis galego e só galego",3,24,-21,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
identificar,,,as persoas,segundo as súas situacións de risco,2,6,-4,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
facer,,,o,durante anos,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
aplicar,,,a metodoloxía xa establecida,en o Protocolo de Kyoto de acordo con os datos dispoñibles e con as experiencias realizadas en España ata a data,4,21,-17,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
establecer,,,as liñas,con seguridade,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
esplique,,,este salto,en o envellecemento de a provincia ourensán,2,7,-5,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,a productividade,en o cadro 10,2,4,-2,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
perseguir,,,o compromiso de a poboación,en a resolución de os problemas ambientais así como a participación en a mellora e conservación de o contorno e de o patrimonio,5,23,-18,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
supoñer,,,unha maior complexidade e controversia,a a hora de proceder a aplicar esta ferramenta e,5,10,-5,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
colgar,,,unha gran cantidade de anzois e cada certa distancia,en serie,9,2,7,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
poder,,,presentar as alegacións e achegar os documentos e xustificantes que estime pertinentes,en calquera momento de o procedemento anterior a o trámite de audiencia,12,12,0,15,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
superar,,,a subvención concedida,en ningún caso,3,3,0,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
apuntar,,,a discriminación de raza,en o mercado de traballo como un de os cimentos de a desigualdade social brasileira,4,15,-11,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
facer,,,a o tempo que disfruta de unha relación calidade-precio razoable,en unha cidade,10,3,7,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
achegar,,,a documentación referida,en os artigos 19 e 20 de este regulamento segundo os casos así como a documentación exixida por a Administración de o outro Estado concernente a a proposta de valoración,3,30,-27,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sofrer,,,a presión conxestiva sobre o seu viario de accesos e urbano de a mobilidade privada ocasionada por o modelo de descentralización sen infraestructuras de comunicacións e sen transporte público,con toda a intensidade,29,4,25,5,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pasar,,,unha corrente de auga,por as membranas,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
coñecer,,,a media e alta montaña de a serra de os Ancares,con fragas autóctonas singulares en Galicia moi importantes para a conservación de a diversidade biolóxica,11,15,-4,2,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,unha taxa de desemprego inferior a a media estatal,tanto en o caso de os homes coma de as mulleres,9,11,-2,2,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,a súa orixe,en as reduccións de cadro de persoal de as empresas que están operando ou en o peche definitivo de empresas,3,20,-17,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avaliar,,,o seu impacto,en os distintos servizos sanitarios e sociais,3,7,-4,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
eliminar,,,as observacións 37 e 40,de a mostra,5,3,2,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
manter,,,unións,entre elas,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
atribuír,,,a a avogacía,en exclusiva,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
poñer,,,os,en funcionamento,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
evitar,,,a xeración de pezas defectuosas,en o arranque,5,3,2,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
atar,,,os mollos,en a sega,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
buscar,,,un acomodo,entre o idioma propio e o de o estado que lle permitise a aquel desenvolver se e alcanzar a o mesmo tempo que o propio país a madureza histórica,2,29,-27,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,os,de esta lei calquera non cidadán que sexa declarado combatente inimigo ilegal,1,12,-11,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ilustrar,,,as súas denuncias con informacións de prensa,en o mesmo sentido,7,4,3,3,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acompañar,,,as,con fotocopias de as denuncias presentadas repetidamente ante as autoridades administrativas sen que surtisen eficacia apreciable,1,16,-15,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
deixar,,,pegada de maneira diferencial,en os xenes de o ADNmt e o cromosoma Y.,4,10,-6,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
alcanzar,,,a igualdade,en a toma de decisións,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,unha serie de peculiaridades,en o caso de os seguros de vida onde consideramos que se debe avaliar o fluxo de caixa dispoñible CFD,4,20,-16,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
inhibir,,,a ovulación,en a maioría de os casos,2,6,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mostrar,,,un comportamento máis positivo,en os bens de consumo e intermedios que nos de capital,4,11,-7,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
buscar,,,saír de a pobreza,mediante o pluriemprego dado que quen ten máis de un emprego se enfronta a un menor risco de pobreza 6 fronte a 9 por cento,4,25,-21,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
converter,,,o,en un Parque de a Costa Atlántica,1,7,-6,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ampliar,,,a sección funcional,a o seu paso por a cidade,3,7,-4,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,a dimensión de a empresa,en conta,5,2,3,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
situar,,,a,todos en o mesmo contexto conceptual inicial,1,7,-6,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
exercer,,,un control máis efectivo,sobre o noso destino común en o mundo globalizado de o noso tempo,4,13,-9,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evitar,,,a perda potencial de solos,con alta capacidade agrolóxica,5,4,1,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reunir,,,edificios,con un grande nivel de calidade,1,6,-5,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,a poboación maior de 16 anos,en conta,6,2,4,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
efectuar,,,a primeira disposición de o préstamo,en un prazo non superior,6,5,1,3,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
analizar,,,esta cuestión,en cada unha de as sete cidades observan se certas peculiaridades,2,11,-9,2,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
producir,,,numerosas transformacións,en a súa estrutura,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poñer,,,a necesidade de reconsiderar o seu efecto indirecto a través de o seu estímulo a o gasto privado en I+D,de manifesto,20,2,18,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
cubrir,,,a xornada a tempo parcial,con a modalidade de contrato de revezamento previsto en o artigo 12.6º de o Estatuto de os traballadores,5,18,-13,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ocasionar,,,a formación de cristais de ácido úrico,en forma de agullas que se se depositan en as articulacións provocan os ataques de gota,7,16,-9,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
unificar,,,os intereses máis esenciais de cada proxecto político,con o fin de consensuar unha axenda política común por parte de todos os grupos oprimidos,8,16,-8,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,os valores de as variables en cada unha de as comarcas,por columnas as variables e por filas,11,7,4,9,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
producir,,,chagas,en a boca,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
investir,,,43 de millóns de pesetas,en promoción e publicidade,5,4,1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poñer,,,o financiamento de o Estado de o Benestar,en perigo,8,2,6,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
levar,,,a cabo,en o período 1999-2002,2,4,-2,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
realizar,,,transferencias de crédito,desde operacións de capital a correntes a que se refire o artigo 52 de a Lei 47/2003 de o 26 de novembro xeral orzamentaria,3,24,-21,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
entender,,,a capacidade de unha Facenda para decidir a contía e a composición de os ingresos relacionando a loxicamente con os instrumentos tributarios que poida utilizar para tal obxectivo,por autonomía financeira,28,3,25,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lanzar,,,o proxecto ESCO Estudio Sistémico de Comunidades,en a USC,7,3,4,2,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
facer,,,unha área fundamental para conservar parte de a biodiversidade de Galicia,de este espacio natural,11,4,7,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
incluír,,,todas aquelas definicións importantes,para unha boa comprensión de ela,4,6,-2,4,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
minimizar,,,a suma ponderada,de as diferenzas entre as varianzas-covarianzas de as variables observadas e as varianzas-covarianzas preditas por o modelo Luque 2000 p.509,3,20,-17,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,dado,en este eido como deu en outros tantos referidos á cultura de o país,1,14,-13,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,seu campo de acción máis importante e a súa clientela máis atractiva,en os medios,12,3,9,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
escoitar,,,o bufo pequeno,por a noite,3,3,0,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
partir,,,a o de a publicación de este edicto,de o día seguinte,8,4,4,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
liberar,,,a os políticos en activo,de compromisos e cuchipandas,5,4,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
