Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
hebben,,,alles,op tijd,1,2,-1,7,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
handhaven,,,de rood-broeken,in de ere-divisie,2,3,-1,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verdienen,,,honderd gulden,per maand,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,"het door de SV 3 "" Rotterdam "" georganiseerde dr. K. M. Bergsmatoernooi",door een gedecideerde overwinning op de Hagenaar Schendstok,13,8,5,7,21,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nemen,,,genoegen,met de 4e plaats,1,4,-3,2,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bezighouden,,Acc,zich,met wadwandelen,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
smijten,,,controversiele knuppels,in hoenderhokken,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
maken,,,een goede beurt,met deze benoeming,3,3,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
samensmeden,,,de Engelsen,zeker na de affaire-Moore,2,4,-2,6,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
wekken,,,grote ongerustheid,in Brussel,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
herdenken,,,de doden,op de Dam,2,3,-1,1,3,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,gaten,voor anderen,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verwisselen,,,zijn club Sparta,voor de Brabantse eredivisievereniging,3,4,-1,6,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
laten,,,het leven,op 30 mei 1940,2,4,-2,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hebben,,,bloedarmoede,volgens de geldende maatstaven,1,4,-3,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hebben,,,gemiddeld minder cholesterol,in hun bloed,3,3,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,de handen,op elkaar,2,2,0,4,2,definite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
vervullen,,,deze kringen,met verbijstering en ook wel met argwaan,2,7,-5,9,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,het oorlogsverleden van de heren De Vroome en Roskam,in de Limburgse pers,9,4,5,11,13,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
gooien,,,sneeuwballen,tijdens de pauze,1,3,-2,2,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
sluiten,,,de school,tijdens de morgenpauze,2,3,-1,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
staken,,,het onderwijs,voor onbepaalde tijd,2,3,-1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
hebben,,,succes,in Amerika,1,2,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hebben,,,geen aandacht voor haar,in het geheel,4,3,1,3,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
drukken,,,de nota,in het gemeenteblad oplaag 5500 exemplaren,2,6,-4,11,8,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sturen,,,een telegram,aan koningin Juliana,2,3,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
maken,,,haar bezwaren,bij de benoeming van de heer Jonckheer,2,7,-5,3,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hebben,,,een langere levensduur,met ruimbemeten paardekrachten,3,3,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hebben,,,zeer goede wegeigenschappen,door luchtvering,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
goedkeuren,,,de bewuste dracht,met een oogopslag,3,3,0,4,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
weten,,,wat meer,van glas,2,2,0,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
doen,,,enige mededeling,noch ten aanzien van het tijdstip noch ten aanzien van de grootte der uitkering,2,14,-12,1,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
geven,,,een in Nederland eigenlijk niet eens meer zo erg veel gelezen dichter,in het Frans,12,3,9,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stellen,,,het,zonder Hoessein,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vellen,,,Jeuring,in de laatste minuten,1,4,-3,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zetten,,,de club van zijn vader,in Nederland,5,2,3,9,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bezighouden,,Acc,zich,met dit facet van het muziekleven,1,6,-5,8,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
eisen,,,verscheidene slachtoffers,in Friesland,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
volhouden,,,het,in het vijfde uur,1,4,-3,8,4,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
versterken,,,onze ploeg,met enkele spelers,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dwingen,,,de prijzen,via het raderwerk van de Int. Koffie Overeenkomst,2,8,-6,3,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
inrijden,,,een greppel,door een Spanjaard,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zien,,,de problemen,in groter verband,2,3,-1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
hebben,,,een uiterst betrouwbaar sluitstuk,in doelman Post,4,3,1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
compenseren,,,het tekort aan lengte,tegen landskampioen Haag '68 zonder jeugd-international Marijke Bruggeman,4,8,-4,5,15,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
neerzetten,,,een nieuwe lantarenpaal,in plaats van de omvergereden paal,3,6,-3,7,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
passeren,,Acc,elkaar,op het kruispunt,1,3,-2,6,3,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
aanrichten,,,schade,voor enkele duizenden guldens,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
redden,,,onze stripheld,uit de onmogelijkste situaties,2,4,-2,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
leggen,,,meer verantwoordelijkheid,bij de mensen zelf,2,4,-2,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vestigen,,,een bedrijf,in de Hoeksche Waard,2,4,-2,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
voorzien,,,zijn film,van een korte inleiding,2,4,-2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
spelen,,,het spel,volgens de regels,2,3,-1,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bekostigen,,,een studie,voor allemaal,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ontvangen,,,een schriftelijke getuigenverklaring,van hem,3,2,1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
keren,,,die verhoging,vanwege de liquiditeit,2,3,-1,8,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doen,,,onthullingen,in de raadsvergadering van Maastricht,1,5,-4,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,gebruik,van zijn bevoegdheden,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
voorstellen,,,de benoeming van een lid van de raad van bestuur,aan een op 15 dec. te houden buitengewone vergadering,10,9,1,9,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
tonen,,,verwantschap met Mozart,in geen enkel opzicht,3,4,-1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
innemen,,,een steeds belangrijker plaats,in ons land,4,3,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
storten,,,deze uitkering die tot 150 gulden kan oplopen,in de kas van het actiecomite,8,6,2,14,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sluiten,,Acc,zich,bij een bond,1,3,-2,6,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
beoefenen,,,het amateurisme,in haar keuken,2,3,-1,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,een geheel afwijkende vorm van speel-toestanden,voor elk van de vier steden,6,6,0,6,14,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
slaan,,,paaltjes,in de diepgevroren bodem,1,4,-3,6,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
krijgen,,,een uur zendtijd,op woensdag,3,2,1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hebben,,,het,tijdens zijn carriere,1,3,-2,7,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
brengen,,,hun vakantie,in de omgeving van 't Harde,2,6,-4,9,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ontvangen,,,energie,op de buitenwegen,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
reiken,,,de ster van Rolls-Royce,aan Allied Suppliers,4,3,1,8,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
behalen,,,5212 stemmen,met steun van stemmen van gematigden en van de vrijwel geheel achterop geraakte New Ulster Movement,2,16,-14,3,17,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zaaien,,,paniek,in de Vietnamese gemeenschap,1,4,-3,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
passen,,,art. 8 van de loonwet,gedurende een korte periode,5,4,1,12,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
uitzetten,,,hinderlagen,in Zuid-Libanon,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
houden,,Acc,zich,buiten de terroristische activiteiten tegen Israel,1,6,-5,8,4,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
doen,,,een beroep,op paus Paulus,2,3,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stellen,,,geen prijs,op diens aanwezigheid,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
richten,,,verwijten,tot de regering,1,3,-2,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
geven,,,uitvoering,voor een belangrijk deel,1,4,-3,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
krijgen,,,de internationale status,in Londen,3,2,1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verliezen,,,tien seconden,op Merckx,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
krijgen,,,een geduchte aframmeling,volgens de tussentijden hij had tien seconden op Merckx verloren,3,10,-7,4,16,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
brengen,,,Janaceks Uitstapjes van meneer Broucek en Smetana's Verkochte bruid,met de gasterende Nationale Opera Praag,9,6,3,9,13,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
noemen,,,trompeuse,wegens de opgevulde boezem,1,4,-3,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
losmaken,,,reacties,bij de toeschouwer,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
plaatsen,,,orders,bij deze fabriek,1,3,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bewerkstelligen,,,een verbetering van het leefmilieu van het Rijnmondgebied,door een kwalitatief zeer hoog gewaardeerd woningbouwprogramma en door opvoering van het niveau van vele voorzieningen,8,16,-8,8,19,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nemen,,,de verantwoordelijkheid voor de hulp aan de oorlogsslachtoffers in het vroegere afgescheiden gebied,op zich,13,2,11,14,1,definite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
krijgen,,,nog eens 7.000 ton,voor het einde van de maand,4,6,-2,2,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
uittrekken,,,generaties,voor de benodigde hervormingen,1,4,-3,2,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
interesseren,,Acc,zich,voor deze boeiende en benauwende stof,1,6,-5,7,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
ontzeggen,,,een zakelijke grond,aan de koersval en de Amerikaanse verkopen,3,7,-4,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
oproepen,,,Oost-Berlijn,in een radiointerview,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hebben,,,geen bezwaren,tegen de uitbreiding,2,3,-1,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
horen,,,een pianokwartet van Mozart,van hen,4,2,2,4,6,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
lijden,,,een kansloze nederlaag,in Sevilla,3,2,1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bekijken,,,de problemen,uit hun eigen hoofddiscipline,2,4,-2,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
graven,,Acc,hem,in 70 pct. van alle gevallen,1,6,-5,3,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
verbeteren,,,het gedrag van de weggebruikers,door strenge bestraffing en zeer goede rijopleiding,5,7,-2,5,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
overnemen,,,33 1/3 pct. van het Springerkapitaal,voor 300 mln. mark,6,4,2,9,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
afdwingen,,,ieders respect,in Leon,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bezighouden,,Acc,zich,aan de andere kant,1,4,-3,7,3,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
brengen,,,"de 86-jarige oudmijnwerker Jan ( "" Zwarte Jan "" ) Martens",omstreeks 12 februari,11,3,8,14,18,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
inspireren,,,de beurs,tot een afwachtende houding,2,4,-2,5,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
afleggen,,,de afstand van Londen naar Newcastle,in twee uur en veertig minuten,6,6,0,11,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ontmoeten,,Acc,elkaar,in geval van nood,1,4,-3,9,7,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
veroorloven,,,een liberaler houding tegenover de charters,met zijn economisch oneindig veel sterkere verkeersluchtvaart,6,7,-1,7,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
voorschrijven,,,de heen- en terugreis,aan de Westduitse bondskanselier,4,4,0,4,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
laten,,,het thans voor de regering zoveel gunstiger klimaat,ter wille van een grotere zekerheid,8,6,2,10,19,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
afstoppen,,,de doorgebroken Jeuring,met moeite,3,2,1,1,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
indienen,,,een verzoek om royement van Zuid-Afrika,bij de ILTF,6,3,3,6,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
behalen,,,een verdiende overwinning op zijn ploeg,met 85-70,6,2,4,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
brengen,,,een officieel bezoek,aan de Libanon,3,3,0,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
laden,,,koffers,uit zijn auto,1,3,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vasthouden,,Acc,zich,zonder enig voorbehoud,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
drukken,,,een stempel,op de strijd,2,3,-1,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
inzetten,,,hetzelfde aantal paarden,voor de eerste prijs van vier mille geen gulden per strekkende meter,3,12,-9,17,12,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,het sembah,bij de begroeting,2,3,-1,1,3,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nemen,,,de noodzakelijke kennis,na Uw verloving met prinses Beatrix,3,6,-3,3,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wekken,,,grote verontwaardiging,bij Blokkeer,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verwisselen,,,het SFC-shirt,voor dat van Blokkeer,2,4,-2,6,4,definite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
eindigen,,,de eerste etappe in de Tour de l'Avenir,"na 93,5 km vanuit Le Mans",8,6,2,12,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
leggen,,,sterke nadruk,bij de komst van het aardgas,2,6,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verlenen,,,geen voorrang,op de kruising Groningerlaan-Luxemburglaan in Stadskanaal,2,6,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
brengen,,,de sterke Friese verdediging,in grote moeilijkheden,4,3,1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
inlichten,,,de spelers van GVAV,kort voor de wedstrijd tegen Twente,4,6,-2,9,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
onderwijzen,,,deze kunst,via de zogenaamde audio-visuele methode,2,5,-3,8,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bijwonen,,,de competitiewedstrijd tussen PSV tegenstander van Roma in de strijd om de Europa Cup voor bekerwinnaars en Holland Sport,in Eindhoven,19,2,17,20,22,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,een coverstory,van ons,2,2,0,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
doen,,,een voorspelling,voor de staart van de ranglijst,2,6,-4,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
weten,,,raad,met ze,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
verlaten,,,het land,op korte termijn,2,3,-1,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
doen,,,dat,uit overtuiging,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
verrichten,,,werkzaamheden,in de woning van de familie Oranje,1,7,-6,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
voorlezen,,,zijn paasboodschap,vanuit de logia van de basiliek,2,6,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
doen,,,zoveel Zuidamerikanen,in haar bananen,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
plegen,,,een gewapende roofoverval,in de Paradisobar in Brasschaat bij Antwerpen,3,7,-4,2,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verdelen,,,Twee in plakjes gesneden bananen,in vier glazen water,5,4,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doen,,,zoveel beweging,in zijn beelden,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verdelen,,,Vier glaasjes bananenlikeur 30 percent,over de vier glazen,5,4,1,10,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
maken,,,een baan,tussen Katwijk en Noordwijk,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wijden,,,haar belangstelling,in sterke mate,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
kiezen,,,tien favoriete dichters,uit het ingezonden materiaal,3,4,-1,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
noemen,,,het dagblad De Volkskrant,in een radiouitzending op 12 oktober,4,6,-2,13,8,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verliezen,,,hun functie binnen het oude milieu,door de nieuwe inrichting van de priesteropleiding en de herorientatie van het kloosterleven,6,13,-7,5,16,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
plegen,,,oneerbare handelingen,met drie meisjes van vijf tot acht jaar,2,8,-6,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vormen,,,een ploeg,met onze top,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
doen,,,iets,voor de gedupeerden,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
geven,,,een satire,van deze met milde ironie beziene levensgang van Bazip die na wat strubbelingen als een nieuwe Kobus de idylle met zijn Agnietje tegemoet gaat,2,24,-22,2,23,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zoeken,,,zijn troost,met aplomb,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
gaan,,,de diefstallen,door preventieve maatregelen,2,3,-1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aanvaarden,,,de ontwerp-bestemmingsplannen voor de kern van Noordwijk-Binnen de kern van Noordwijk aan Zee en die voor het middengebied,in principe,18,2,16,21,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bouwen,,,een raadhuis,in dit middengebied gelegen tussen de Weteringkade en de Duinweg,2,10,-8,2,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ontwerpen,,,de plannen,na ampel overleg zowel met gedeputeerde staten van de provincies als met de raad voor territoriale decentralisatie,2,17,-15,1,17,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
toelichten,,,hun bezwaren,zowel in hearings als in openbare vergaderingen met GS,2,9,-7,10,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
hebben,,,de meeste olieconcessies,in het land,3,3,0,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doorgeven,,,de lijst met opdrachten,via de radio,4,3,1,8,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verzaken,,,hun plechtige verplichtingen tegenover Christus en tegenover de Kerk,in een open breuk,9,4,5,11,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
gebruiken,,,nucleaire biologische of chemische wapens,in een gewapend conflict,5,4,1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
wegen,,,ieder woord,op een goudschaaltje,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
lossen,,,hun problemen,op een passende wijze,2,4,-2,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
springen,,,veertien horden,over het bijna drie kilometer lange parkoers,2,7,-5,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verdienen,,,wat,op die manier,1,3,-2,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
doen,,,het,in de ander,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
zetten,,,de produktie,"in de plotseling gesloten haardenfabriek Beckers , Becking en Bongers",2,10,-8,14,9,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
onderscheppen,,,een voorzet van Meyer,met de hand,4,3,1,6,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bedwingen,,,zijn ongeduld,ook op het laatste moment,2,5,-3,7,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
brengen,,,zijn populariteit,in diskrediet,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verrichten,,,studies,in de komende tien jaar,1,5,-4,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
besteden,,,genoeg aandacht,aan ieder kind afzonderlijk,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vertegenwoordigen,,,de werkgeversorganisaties,in de stichting,2,3,-1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
kopen,,,"voor flo 7,50 aan boeken",in de boekhandel,5,3,2,4,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
doen,,,de afdeling rollend materieel,aan de Spoorwegen,4,3,1,8,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dragen,,,de leiderstrui,in de eerste etappe,2,4,-2,2,4,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
brengen,,,een gedeelte van het lesverkeer van Schiphol,naar het vliegveld Woensdrecht,7,4,3,12,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
praten,,,heel veel mensen,naar Zandvoort,3,2,1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
gooien,,,de verfijning van de vorm,met een brede armzwaai en met wapperende haren,5,8,-3,5,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bereiken,,,het toppunt van zijn kunnen,in de Parijse symfonieen,5,4,1,4,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
maken,,,een jaarlijks gebeuren,van het Holland Popfestival,3,4,-1,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wonden,,,twee driejarige jongetjes,op het strand te Scheveningen,3,5,-2,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
halen,,,Engeland,binnen de Europese Markt Gemeenschap,1,5,-4,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
