Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
איבד,,,הרבה כדורים,ב מצבים עדינים,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
החליף,,,את אלימלך,ב ה_ דקה ה 3,2,5,-3,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ריכז,,,את ה מישחק,ב צורה יעילה,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ניצח,,,את פ. צ. ליאז,ב טורניר ל מחזיקות גביע,4,5,-1,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
מימש,,,יתרון זה,ל עשיית נקודות,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
_,,,זאת,ל נקודות קלות,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
השתפר,,,התקפת קבוצה_ _של_ _הוא,ללא דופי,4,2,2,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הזיז,,,את כוח_ _של_ _היא,מ כוויית,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
נשאר,,,92 98,ב ה_ בית,2,3,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
החשיב,,,את_ _הוא,כ גדול ה סופרים של זמן_ _של_ _אנחנו,2,8,-6,2,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
מנה,,,את פס ו לא וס,עם ה רומאנים ה טובים ביותר של_ _הוא,5,8,-3,3,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
_,,Acc,את _הוא,ל מעין אפוס לאומי אוסטרלי,2,5,-3,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
בחן,,,את_ _היא,מ קרוב,2,2,0,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
הציג,,Acc,את _היא,נגד ה אור,2,3,-1,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
הטיל,,,נגוהות,ב ה_ חדר,1,3,-2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
צמצם,,,את אפשרות ה ידיעה,ל ה_ אמפירי,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
נעשה,,,"לא רק מה ש היתה לאורה ל פטרארקה ו לא רק זר דפנים ל גיבור אהוב כי אם הילת ה אור ש תאפוף את פס כש יחזור ו ייעשה אנושי , כלומר : כש יכיר ב כך ש הוא אינו אלוהים , כש יקנה ב ייסורים מידה של ענווה ו יכיר ב כך ש ה אל הוא כוח ה מצוי מ חוץ לו _הוא ו אין הוא יכול לשלוט ב_ _הוא",במשך ה זמן ו ב אופן הולם ל שם_ _של_ _היא,71,11,60,15,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
קנה,,,מידה של ענווה,ב ייסורים,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הביא,,Acc,את _הוא,ל כלל בגרות ו חוכמה,2,5,-3,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
החזיר,,Acc,את _הוא,אל חיק איש_ _של_ _הוא ה נאמנה,2,7,-5,2,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
עשה,,,שימוש חופשי ב אלמנטים של מחזה ה פאסיון ה מסורתי,עד כדי החלפת ה גיבור ישו ב אנטיריסט,10,8,2,2,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
החזיר,,,את אמונה_ _של_ _היא,ל לורה,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
מרח,,,משחה של מלים,על פצע_ _של_ _הוא,3,4,-1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הבקיע,,,דרך אל ממלכת ה אור,ל_ _הוא,5,2,3,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
לבש,,,שחורים,כ אחת ה נזירות,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הביא,,,את פוס,ל ה_ קבר,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
למד,,,את ה דברים,ב דרך של הארה,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ניקה,,,את ה זוהמה ש נערמה סביב_ _הם,במו יד_ _של_ _הוא,7,4,3,3,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הבין,,,את דמות_ _של_ _הוא,כ התגלמות_ _של_ _היא של ה נפש ה גרמנית,4,9,-5,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הבליע,,,את אשר הטרידו את _הוא ב אותו זמן,מתחת ל קליפה_ _של_ _הוא של רומאן היסטורי כביכול אודיסיאה מודרנית או אלתורים על מחזה פאסיון,8,16,-8,5,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
_,,Acc,את _הוא,ב אותו זמן,2,3,-1,2,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
דרש,,,זכויות מיוחדות ו גם לא הגנה מיוחדת מ טעם מוסדות ה מיועדים ל שמירת ה חוק בתי ה משפט ו ה משטרה,ל עצמם,22,2,20,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
ראה,,,יעד ל תוקפנות,ב עיתונאי,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
_,,,את זעם_ _של_ _הוא,ב_ _הן,4,2,2,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
השפיע,,,מידע רב,על_ _הוא,2,2,0,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
ייחס,,,תכונות של גורם ה מסכן את שלום ה חברה,ל_ _היא,9,2,7,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
ראה,,,אויב,ב_ _היא,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
שיחק,,,את ה משחק,על - פי כללים אלה,3,5,-2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
_,,,חלק מ נאמני ה מחנה ה מכהנים ב משרות בכירות ב חברות ה שיכון ה ממשלתיות ו ב משרד ה שיכון,כ דבר_ _של_ _הם,21,4,17,3,24,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
מינה,,,את חבר מרכז ה ליכוד חיים באשרי,"כ סמנכ""ל לורם",7,3,4,3,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
_,,,את לימור לבנת חברת מרכז ה ליכוד ו פעילה ב מחנה שרון,"כ יו""ר מרכז ה בנייה",12,5,7,2,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
החליף,,,את נסים אבולוף מקורב_ _של_ _הוא של לוי,"ב שני תפקיד_ _של_ _הוא יו""ר קרתא ו יו""ר ה חברה ל שיקום ה רובע ה יהודי ב ירושלים",8,19,-11,2,13,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
קיבל,,,סמכויות,מ ראש ה ממשלה,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הצמיד,,,את סגן ה שר ביבי,אל עמית_ _של_ _הוא אפרים גור,5,6,-1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
צירף,,,"את ה ח""כ ה חדש חיים קופמן",ל וועדת ה כספים,7,4,3,3,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הכשיר,,,"את אש""ף",ב ה_ כנסת,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הכחיש,,,את ה טענה כי אי מינוי_ _של_ _הוא ל וועדת חוץ ו ביטחון הוא עונש פוליטי,ב אוזן_ _של_ _הוא,16,4,12,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
מצא,,,סיבה להפר את ה סיכום,ב ה_ רגע ה אחרון,5,5,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
מצא,,,עצמו,"לא רק מ חוץ ל וועדת חוץ ו ביטחון , אלא , גם לא כ ממלא מקום חבר קבוע ב וועדת ה כספים",1,23,-22,1,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
_,,Acc,את _הם,ל מיבנה אחר סמוך ו ל ה_ בניין ה ראשי של ה משרד,2,13,-11,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
שקל,,,את ה עניין,ב חיוב,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
העביר,,,את ה מרכזייה,ל ה_ בניין ה חדש,3,5,-2,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
המטיר,,,חוזרים ה מופנים נגד ה הנהלה,על חבר_ _של_ _הוא,6,4,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
שיסה,,,כלבים,ב ה_ עובדים,1,3,-2,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
קיבל,,,אחריות ל מחדלים ש הם פחותים מ ה עוולות ה ניהוליות ש מבצעת הנהלת ה בנק,על עצמו,16,2,14,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
הוליך,,,את כל עובדי בנק ישראל,ב ה_ אף,5,3,2,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הקים,,,גן ציבורי,ב ה_ מקום,2,3,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הקצה,,,מגרש חלופי,ל_ _היא,2,2,0,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
השכיר,,,חלק מ ה מקום,ל מפעיל אולם שמחות,4,4,0,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הועיד,,,את ה מגרש,ל מטרות ציבוריות,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הקים,,,גן ציבורי,ב ה_ מקום,2,3,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
מימן,,,הקמת משכן חילופי,ל ה_ מהנדסים,3,3,0,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
מכר,,,את ה נכס,תמורת סכום של 5 - 4 מיליון דולר שווי ה מגרש על פי ה הערכה זהירה,3,16,-13,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
העניק,,,חסות,ל ערב מ טעם לשכת ה תיירות ה ממשלתית של ישראל,1,11,-10,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הגיש,,,שינוי ל הוראות תוכנית ה מיתאר ה ארצית ל ה_ דרכים,ל ה_ ממשלה,11,3,8,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הוציא,,,את החלטות ה ממשלה ב עניין ה מכרזים ה סגורים ו כן ה החלטות לבצע התקשרויות בלא מכרז אלא באמצעות משא ו מתן,ל ה_ פועל,23,3,20,18,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
שימש,,,חסם,ב תהליך ביצוע ה החלטות,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הגיש,,,את הצעה_ _של_ _אני זו,ל ראש ה ממשלה יצחק שמיר ל שר ה אוצר יצחק מודעי ל שר ה משפטים דן מרידור ל מבקרת ה מדינה מרים בן - פורת ו ל ה_ יועץ ה משפטי ל ה_ ממשלה יוסף חריש,5,37,-32,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
אישר,,,כללים חדשים ל הכנת תקנים ישראליים,מתוך מטרה ש יקלו על ה סחר עם אירופה ו יסייעו ל תעשיית ה יצוא ה ישראלית,6,17,-11,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הגביל,,,את ה אפשרות להשתמש ב ה_ תקינה כ ב מכשיר הגנה על ה תוצרת ה מקומית מפני ה יבוא,ב התאם ל ה_ מדיניות ה חדשה ש הנהיג משרד ה תעשייה ו ה מסחר,19,15,4,3,24,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
בדק,,,את מערך ועדות ה תקינה ב ישראל,במקביל ל מערך ועדות תקינה בין לאומיות,7,7,0,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
סיים,,,את הליכי ה תקינה,לקראת 2991,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
קיצר,,,הליכים,באמצעות העברת ה דיונים ב ה_ תקינה ה מוצעת מ וועדת ה תקינה ה מרכזית ל וועדות מומחים ש ב_ _הן יהיו נציגים ל ה_ יצרנים ל ה_ צרכנים ו ל ה_ ממשלה,1,33,-32,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הביע,,,שביעות רצון,מ ה דרך ב_ _היא פועלת אלביט כ מפעל פרטי ראשון ש קיבל על עצמו מ רצון_ _של_ _הוא את ה עקרונות ש על פה_ _של_ _הם עובדת ה רשות ל שיתוף פעולה תעשייתי,2,34,-32,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
רכש,,,את_ _היא,ב ה_ ארץ,2,3,-1,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
העביר,,,"את רשימות ה חברות ב חו""ל ש מן_ _הן היא קונה מוצרים",ל ה_ רשות ל שיתוף פעולה,12,6,6,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
העניק,,,תוספת שכר,ל אחוז קטן מהם _הם ה מועסקים ב חברות מפסידות,2,10,-8,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
העניק,,,תוספת שכר של 9 %,ל שאר ה עובדים ב ה_ מגזר ה ציבורי,5,9,-4,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
יצר,,,"540,000 מקומות עבודה חדשים ב ה_ משק",ב ה_ זמן ה קרוב,7,5,2,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
דחה,,,את הגשת ה תקציב,ב שבועיים,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ביצע,,,את עבודות ה הכנה,לקראת הפיכה_ _של_ _היא של ה תעשייה ה צבאית ל חברה,4,11,-7,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
החליף,,,את משרד ליובושיץ קסירר,ב תחילת ה שנה ה באה,4,6,-2,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
השפיע,,,השפעה מכרעת,"על ה כלכלה ה חופשית ה יהודית , ו בעיקר ב תחום ה בנייה ב ה_ מושבות",2,17,-15,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
בנה,,,את ארץ ישראל,ב ראשית ה מאה,3,4,-1,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
האריך,,,את ה צו ל הפסקת ה שביתה ש נתנה שלשום ב ה_ לילה ב מעמד צד אחד,ב נוכחות נציגי ה עובדים ו ה הנהלה של בנק ישראל,17,11,6,20,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
העביר,,,מידע על נוהל סודי ה קשור ב ביעור ו השמדת שטרי כסף ב בנק ישראל,ל ה_ עיתונות,15,3,12,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הגיש,,,"תביעה ב סכום של 1.4 מיליון ש""ח",ל בית ה משפט ה מחוזי,7,6,1,9,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
כלל,,,כמה פרקים רכישה מאולצת של תוכניות חיסכון חדשות ; חישובי ריבית מוטעים ו עיוותים אחרים,ל טענת ה תובעים,15,4,11,2,18,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ביקש,,,ערבות בנקאית,מן_ _הוא,2,2,0,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
העניק,,,הנחות ב תשלום ה ארנונה ה כללית,ללא אישור שר ה פנים,7,5,2,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הוציא,,,את ה מבנים ה עיסקיים,מ כלל שיעור זה,5,4,1,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
העיר,,,את באי יום ה עיון של ה מרכז ה ישראלי ל ניהול,מ תרדמה_ _של_ _הם,12,4,8,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
קיבל,,,מס אחיד גבוה,מן_ _אתה,3,2,1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
שלח,,,תזכורת ה נוגעת ל מכירת ה שליטה ב ה_ חברה,"ל יו""ר דירקטוריון כי""ל",10,4,6,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ביצע,,,זאת,עד 82 ב נובמבר,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
הגיש,,,"בקשה להצטרף כ צד ל ה_ דיון ה משפטי ה מתנהל ב בית ה משפט ה מחוזי ב ת""א על ה נכסים ה שווים מיליוני שקלים","באמצעות פרקליט_ _של_ _הוא עו""ד",26,5,21,10,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ניכה,,,ימי עבודה,מ שכר ה שובתים,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
שילם,,,שכר,בגין היעדרות ו בגין שביתה,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
המיר,,,ימי חופשה,ב ימי היעדרות,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
התחיל,,,את עבודה_ _של_ _הוא ב ה_ אוצר,לפני 04 שנה,7,3,4,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הציג,,,תרחיש אפשרי של התקפת טילים על ישראל מ שטח ה מדבר ה עיראקי ש יגרור פעולת גמול ישראלית,ב פנים_ _של_ _הוא,18,4,14,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ייצג,,,את חברת ה ביטוח ה איטלקית ה נודעת גנרלי ש היא מ בעלי ה מניות של חברת ה ביטוח מגדל ש ב שליטת בנק לאומי,ב ה_ ארץ,25,3,22,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הדיח,,,את אלי לנדאו,"מ תפקיד_ _של_ _הוא כ יו""ר ה מועצה ו יו""ר ה הנהלה ה מצומצמת של ה מרכז",3,17,-14,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
שינה,,,את סדר ה יום של ה ישיבה,ללא סמכות,7,2,5,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
העמיד,,,את ה הצעה להדיח את לוי ו סגן_ _של_ _הוא ו לפזר ה הנהלה,ל הצבעה,14,2,12,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הדיח,,,את לנדאו,מ תפקיד_ _של_ _הוא ב מרכז ה שלטון ה מקומי,2,10,-8,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הגדיר,,,את ה התכנסות,כ אסיפה של ועד פעילי ה שכונה,3,7,-4,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
תקף,,,את לוי,ב חריפות,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
קיבל,,,החלטה ב ה_ עניין,בטרם יופיע ב פנים_ _של_ _היא,4,6,-2,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
קיבל,,,החלטה,ב ישיבה_ _של_ _היא ה קרובה,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
העלה,,,את מחירי ה דלק,ב דומה ל ה_ נעשה לגבי מחירי ה מים,4,9,-5,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ייקר,,,את ה דלק,ב תקופה זו,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
מתח,,,ביקורת חריפה על ה קולות ש הושמעו לאחר ש כוחות ה ביטחון סגרו את ה שטחים,בעוד ש ה העדרות של פועלי ה שטחים לרגל חגים או אירועים אחרים מתקבלת ב הבנה,16,16,0,2,32,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
נשא,,,דברים,ב ערב ה עיון,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
גזר,,,עונשי מאסר על תנאי ו קנסות כספיים,"על יורם פורת ו אברהם רמן מנהלי חברת ה מימון ו ה השקעות תומיטי השקעות ו סחר בינלאומי בע""ם",7,19,-12,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
נתן,,,שום ייעוץ,ל בני ה זוג,2,4,-2,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הרחיב,,,את שיתוף ה פעולה,ב עידוד תנועת תיירות הדדית,4,5,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
אירח,,,את חברי ה משלחת,ל ארוחה חגיגית ב_ _היא יוכלו להיפגש עם שר ה תיירות גדעון פת,4,13,-9,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
פרסם,,,את ישראל,ב תוכניות קיץ 19,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
פתח,,,סניף ב רחוב אלנבי 311 תל אביב,לפני כ שנה,7,3,4,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
השקיע,,,כ 001 אלף דולר,ב שיפוץ ה מבנה ש היה ב ה_ עבר ב שימוש בנק לאומי,4,13,-9,19,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
השכיר,,,את ה מסעדה,ל ליאור כרמי ש הפעיל את ה חנות על בסיס של זיכיון,3,12,-9,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הפעיל,,,את ה חנות,על בסיס של זיכיון,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
_,,,כונס נכסים,ל ה_ מסעדה,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הפחית,,,את שכר ה דירה,ל 0003 דולר,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
שיגר,,,"מכתב ל מנכ""ל רשות ה חברות ה ממשלתיות זאב רפואה ש ב_ _הוא הוא טוען ש ה החלטה למכור נתח זה מ מניות ממ""ן ל גורמים פרטיים מהווה שינוי ב עמדת ה חברה ו פגיעה ב ה_ אינטרסים של ה עובדים ש הם חלק מ ה מלאי ה עסקי של ה חברה כ הגדרת ה וועד",ב ימים אלה,56,3,53,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
מכר,,,"נתח זה מ מניות ממ""ן",ל גורמים פרטיים,5,3,2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
קבע,,,את הסדרי ה שכר ב חברות ממשלתיות,ב רמה מפעלית ו לא ב הסכם כולל,7,8,-1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
כלל,,,גם סכסוכי עבודה ייחודיים,ב ה_ שקט ה תעשייתי,4,5,-1,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
הרחיב,,,את בסיס ה שכר,ל צורך פנסיה,4,3,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
קיבל,,,"544 ש""ח ב שנה ב סעיף ביגוד","במקום 022 ש""ח עד כה",7,5,2,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
קיים,,,שלוש טיסות שכר שבועיות ל ישראל,ב עונת תיירות ה קיץ ה קרובה,6,7,-1,4,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
השקיע,,,יותר מ 6 מיליארד דולר,ב_ _הוא,5,2,3,7,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
מימן,,,חלק ממנו _הוא,ב תקופה של סימני מיתון ב בריטניה ו עודף שטח ל משרדים,3,12,-9,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
מכר,,,"מקרקעים ב ארה""ב ב שווי של כ 008 מיליון דולר",לפני כ חודשיים,10,3,7,6,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
עשה,,,כל שינוי ב נכסי דיור ל ה_ עולה ב רח חשמונאים 19 ב תל - אביב,"עד ל ה_ דיון ש ייערך ב פנים_ _של_ _היא ב ה_ 91 ב נובמבר ב_ _הוא תישמע בקשה_ _של_ _הוא של ה מנכ""ל לשעבר של ה חברה להגדיל את ה עיקול ה זמני על נכסי חברת דיור ל ה_ עולה בע""ם",16,42,-26,2,21,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
מכר,,,את ה חברה,ל איש ה עסקים יוסי דיאמנט,3,6,-3,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
הגיש,,,תביעה ל בית ה דין ל ה_ עבודה נגד דיור ל ה_ עולה,"באמצעות עו""ד חיים ברנזון",13,4,9,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
שילם,,,"פיצויים ב גובה שכר_ _של_ _הוא ה צפוי ל ה_ עתיד פיצויי פטורים מוגדלים בגין שנות ה עבודה פדיון חופשה גמול הודעה מוקדמת ו כו ב סכום כולל של כ 057 אלף ש""ח",ל_ _הוא,33,2,31,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
עיקל,,,את משרדי דיור ל ה_ עולה ב תל - אביב,ב סכום של 052 אלף דולר,10,6,4,2,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
_,,,משאבים,אל_ _הם,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
היפך,,Acc,את _הם,ל מקצועות נדרשים על ידי חיילים משוחרררים ו עולים חדשים,2,10,-8,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
