Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
देख,,Nom,राहत और बचाव का काम,अंडमान निकोबार में,5,3,2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
पहुंचा,,Nom,राहत सामग्री,जरूरतमंदों तक,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
भेज,,Acc,यह,रांची से ही,1,3,-2,3,6,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
कह,,Acc,वरिष्ठतम अधिकारी को,उनके स्थान पर,3,3,0,6,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,मामला,जयप्रकाश यादव तथा निलंबित थाना प्रभारी के खिलाफ विजय प्रकाश को अवैध रूप से छुड़ाने की साजिश रचने के आरोप में,1,21,-20,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Acc,उत्तर भारत के अधिकतर क्षेत्रों को,राजधानी समेत,6,2,4,10,16,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
हो,,Acc,मंडियों में बिक्री के लिए पहुंचे धान को,हरियाणा से मिली खबर के अनुसार राज्य के कई हिस्सों में शनिवार को अचानक हुई बारिश से,8,17,-9,4,12,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बन,,Nom,मौसम,जाड़े जैसा,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मार,,Nom,१२ लोग,इस विस्फोट में,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
आ,,Nom,खून के छींटे,पूरे प्लेटफॉर्म पर,3,3,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Acc,चार अन्य को,गंभीर रूप से,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Nom,गोलीबारी,ट्रेन पर,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
तोड,Acc,Nom,मॉल,निगम द्वारा,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
जुट,,Acc,इस आलीशान मॉल को,हथौड़ों की मदद से,4,4,0,4,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
तोड,,Acc,छतों को,इसके बाद,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
करा,,Nom,मॉल का निर्माण,पिछले पांच साल में,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दबोच,,"Acc,Dat",उसे,छावनी के बस स्टैंड पर,1,5,-4,6,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
लगा,Acc,Nom,पूर्ण पाबंदी,शराब पर,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ले,Acc,Nom,लाइसेंस शुल्क,एक शराब निर्माता से,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बना,,Nom,मानव अंग ट्रांसप्लांटेशन कानून,वर्ष १९९४ में,4,3,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
हो,,Nom,२० हजार लोगों की ब्रेन डेथ,जिनमें से,6,2,4,1,8,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
रोक,,Acc,तस्करी के व्यापार को,देश में,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,काम,५ वर्ष तक,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
हो,Acc,Nom,जर्मनी के चांसलर गैरहार्ड श्रोएडर का भारत का दो दिवसीय दौरा,बुधवार से,11,2,9,4,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
बढ,Acc,Acc,राजस्थान के रेगिस्तान को,मैदानी इलाकों में,4,3,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
लग,,Nom,प्रधानमंत्री और यूपीए मंत्रिमंडल की मुहर,उस पर,6,2,4,1,8,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
कर,,Nom,कार्यवाही,बदले की भावना से,1,4,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रह,,,विफल,अपने पहली बार के प्रयासों में,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
चला,,Nom,मुकदमा,उस पर,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
रख,,"Acc,Dat",उसे,बाद में,1,2,-1,4,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
कर,,Acc,राहुल गांधी को,चुनाव प्रचार में,3,3,0,9,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
ले,,Acc,राहुल गांधी को,चुनाव प्रचार में,3,3,0,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Nom,फायरिंग,जवानों पर,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,,"Acc,Dat",किसी तरह की क्षति न पहुंचे इसे,ध्यान में,7,2,5,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
देख,,Nom,सुरक्षा बंदोबस्त,हवाई अड्डे पर,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
निकाल,,"Acc,Dat",उन्हें,वहां से,1,2,-1,3,2,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
बता,,Nom,तीन अलग अलग रास्ते,इन खबरों में,4,3,1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
गिरा,,Nom,विवादित ढांचा,अयोध्या में,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Acc,करोड़ों हिंदुओं की भावनाओं को,सालों से,5,2,3,3,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,Acc,Nom,आरक्षण,निजी कॉलेजों में,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,Acc,"Acc,Dat",इन्हें,सिद्घांत रूप में,1,3,-2,2,4,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,यह राशि,अगले साल से,2,3,-1,4,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
हो,,Nom,५० हजार मामले,जिनमें से,3,2,1,3,7,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
दे,,Nom,जुम्मे की नमाज पढ़ने की छूट,दोपहर १ से ३ बजे तक,6,6,0,1,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रह,,Nom,शांति,यहां पर,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
मांग,,Nom,५० हजार रुपये की राशि,मैसर्ज हरेराम हरेकृष्णा कंपनी से,5,5,0,3,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
लगा,,Nom,पाउडर,२० हजार के नोटों पर,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
करा,Acc,Nom,टेंडर,आर्य नगर स्थित महाप्रबंधक के कार्यालय में,1,7,-6,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दे,Acc,Nom,रिश्वत,जिसके आधार पर,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ले,,Acc,रिकॉर्ड को भी,अपने साथ,3,2,1,5,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
कर,,Acc,चंद्रशेखर को,महाप्रबंधक कार्यालय से,2,3,-1,7,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ले,,Acc,महाप्रबंधक को,रात में ही,2,3,-1,6,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
था,,,मौजूद,हुडा स्थित दूरसंचार के कार्यालय में,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Acc,जेसिका लाल हत्या मामले में प्रमुख गवाह रहे मॉडल से अभिनेता बने शयान मुंशी को,कोलकाता एअरपोर्ट पर,15,3,12,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,Acc,Acc,मुंशी को,इस मामले में,2,3,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बना,,Acc,बहादुरशाह ज़फर को,हुमांयू के मक़बरे में ही,3,5,-2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
लगा,Nom,Nom,अपने साथ लाया शिलालेख,लालकिले पर,4,2,2,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
चढा,,Nom,फूल,कब्रों पर,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
झुक,,Nom,राष्ट्रीय ध्वज,सभी सरकारी इमारतों पर,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
हो,,Acc,ऐसे लोगों को हवालात की हवा खिलाना,आपके लिए,7,2,5,4,3,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
डाल,,Acc,ईमेल के हेडर पर दिए गए आईपी नंबर को,प्रोग्राम में,9,2,7,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Nom,अपना नाम,प्रतिबंधित किए जाने के बाद से,2,6,-4,6,12,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,,"Acc,Dat",उसे,केवल अपने पास,1,3,-2,5,3,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
कर,,Nom,प्रतिक्रिया,हुर्रियत नेताओं के साथ चल रही शांति वार्ता पर,1,9,-8,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दे,,Nom,चुनौती भी,कोर्ट में,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बेच,,Nom,इस कंपनी के शेयर,कई टुकड़ों में,4,3,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
जुटा,Acc,Nom,७००० करोड़ रुपये,५००० से,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बेच,,Nom,सरकारी कंपनियों के शेयर,अगले पांच साल में,4,4,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,Acc,Acc,बालिका के साथ,बर्बरता व अमानवीय ढंग से,3,5,-2,4,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
आ,,Acc,अपनी सहेली राजप्रीत को,आधे रास्ते तक,4,3,1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
सुना,,Nom,मौत की सजा,१९ मार्च २००५ को,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बन,,Nom,झूठा केस,उसके खिलाफ,2,2,0,1,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
कर,Acc,Acc,अफसरों की कमी को,वायुसेना में,4,2,2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,Acc,Acc,सेना के तीनों अंगों को,एटमी क्षमता से,5,3,2,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Nom,निर्माण,मझगांव डॉक्स लिमिटेड में,1,4,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
लगा,,Nom,डुबकी,इस नदी में,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
निहार,Nom,Acc,इस सभ्यता और संस्कृति को,अपनी आंखों से,5,3,2,4,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,,Acc,लोगों की संवेदनशीलता को,ध्यान में,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Acc,इस रिपोर्ट को,बुलेदी द्वारा पूछे गए प्रश्न के उत्तर में,3,8,-5,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
हो,,Nom,४३ लाख रुपये ही,उनके कुल दौरों पर,4,4,0,3,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
हो,,Nom,१२ लाख रुपये,कसूरी की अमेरिका यात्रा पर,3,5,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दिखा,,Nom,फिल्में,इसकी अनुमति के बगैर,1,4,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दिखा,,Acc,इस फिल्म को,दूरदर्शन पर,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
दिखा,,Nom,यह,फिल्म महोत्सव में,1,3,-2,4,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
कर,Acc,Nom,यह योजना,पूरे देश में,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Nom,हलफनामा,सुप्रीम कोर्ट में,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
हो,,Nom,अधिसूचना,गजट में,1,2,-1,5,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
रह,,"Acc,Erg",उनके संवैधानिक फैसलों से उपजे हालात का समाधान ढूंढ़ने में,अब तक,10,2,8,5,3,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
सुधर,,Nom,भारत और अमेरिकी रिश्ते,आने वाले दिनों में,4,4,0,5,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
पहन,,Nom,बुर्का,संस्थान में,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
पहन,,Nom,कपड़े,सलीके से और भद्र तरीके से,1,6,-5,1,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बना,,Nom,कोई नियम,इस विषय पर,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
पा,Acc,Nom,स्थाई सीट,सुरक्षा परिषद में,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,,Nom,परामर्श,इस मुद्दे पर,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,बातचीत,जिस पर,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
बेच,Acc,Nom,दवाइयां,गैरकानूनी ढंग से,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मार,,Nom,करीब ३८५ लोग,विस्फोट में,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दे,Acc,Nom,३० हजार करोड़ रुपये की अतिरिक्त बजटीय सहायता,वित्त मंत्रालय से,8,3,5,1,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,"Acc,Dat",उसे,जिम में,1,2,-1,4,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
बना,,Nom,सैकड़ों लोग,उसके साथ,2,2,0,2,5,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
बना,,Acc,कितने लोगों को,जिम में,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
घेर,,Acc,जिम को,तारों से,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
रख,,Acc,पुरुषों को,स्कूल में,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
मार,,Acc,कुछ को,इनमें से,2,2,0,5,7,indefinite,indefinite,pronominal,pronominal,postposition,nonshifted,preverbal
बैठ,,Acc,सभी को,अपनी जगह पर,2,3,-1,5,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
रख,,Nom,अपना सिर,घुटनों पर,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
पहुंचा,Acc,Acc,अंडमान निकोबार द्वीप समूह पर बचे लोगों को,सुरक्षित स्थानों पर,8,3,5,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
बना,,Nom,ज्यादातर राहत शिविर,स्कूलों में,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
रह,,Acc,लश्कर का एक बड़ा केंद्र बनाने में,दुबई को,7,2,5,7,14,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
लगा,,Nom,इलेक्ट्रॉनिक टाइमर,बसों में हुए विस्फ़ोटों में,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रखवा,,Nom,विस्फ़ोटक,अपने स्थानीय संपर्क की मदद से,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मिल,,Acc,प्रधानमंत्री मनमोहन सिंह से,बृहस्पतिवार को,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Acc,विपक्ष के नेता लाल कृष्ण आडवाणी और पूर्व प्रधानमंत्री अटल बिहारी वाजपेयी से,साथ में,13,2,11,9,16,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,"Acc,Dat",इसे,सोमवार को,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
रख,,Nom,यही रवैया,नानावटी रिपोर्ट के मामले में,2,5,-3,7,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
चुन,,Acc,अपने कप्तान को,क्षमता के आधार पर,3,4,-1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Nom,मल्टीमीडिया प्रदर्शनी और सेमीनार,देशभर में,4,2,2,4,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दे,,Acc,इस काम को,अन्य सभी विभागों के सहयोग से,3,6,-3,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,पानी,कर्नाटक से,1,2,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मार,,Nom,भारत के साथ लड़े गए दो पूर्व युद्धों से भी ज्यादा पाकिस्तानी सैनिक,कारगिल युद्ध में,13,3,10,1,15,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
भेज,Acc,Nom,पाकिस्तानी फौज,इराक में,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
भेज,,Nom,अपनी सेना,इराक में,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
भेज,,Nom,अपनी सेना,इराक में,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मान,,Acc,इन दोनों लड़कियों की एंजियोग्राफी रिपोर्ट को,सोमवार को,7,2,5,5,12,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,लाखों रुपये,इस जटिल ऑपरेशन पर,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रुक,Acc,Acc,गठबंधन सेना को,कुछ और दिनों तक,3,4,-1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
जता,,Nom,गृह युद्ध की आशंका,इराक में,4,2,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
खरीद,,Nom,१६.७३ लाख टन गेहूं,हरियाणा में,4,2,2,6,11,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,,Nom,अपने विचार,भारतीय विज्ञान २१वीं शताब्दी में विषय पर,2,7,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,प्रतिक्रिया,पैत्रोदा की टिथी पर,1,4,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,काम,प्रभावी और सफल तरीके से,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,,Acc,आम इंसान को,ध्यान में,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
मार,,Nom,१३१३ लोग,२००५ में,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मार,,Nom,६८७ स्थानीय व २८९ विदेशी आतंकी,वर्ष २००४ में,6,3,3,4,11,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,एक बयान,इसके बाद,2,2,0,2,5,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
नकार,,"Acc,Dat",इसे,सिरे से,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
कर,,"Acc,Ins",मुझसे,समय समय पर,1,3,-2,2,6,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
लगा,,Nom,जांच का मकसद,चार महीने में,3,3,0,6,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कह,,Acc,दाखिल जाहिरा के बयानों और तीस्ता के हलफनामों के आधार पर जांच करने को,शीर्ष अदालत में,14,3,11,2,16,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बेच,,Acc,बेस्ट बेकरी मामले को,विदेशों में,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
कर,,Nom,दो आईईडी,श्रीनगर मुजफ्फराबाद मार्ग से,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Acc,बस को,७ अप्रैल को,2,3,-1,4,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,Acc,Acc,यूपीए को,बिहार विधानसभा चुनाव में,2,4,-2,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
निकाल,,Nom,बीच का कोई रास्ता,विरोध में,4,2,2,2,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कह,,Acc,वामदलों को,केरल में,2,2,0,6,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दफना,,Nom,४६ शव,एक कब्रगाह में तो,2,4,-2,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दफना,,Nom,६० शव,इससे सटे दूसरी कब्रगाह में,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,अपना राहत अभियान,केरल के कोच्चि और तिरुअनंतपुरम जैसे इलाकों में भी,3,9,-6,11,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
जीत,,Nom,शनिवार को खेला गया पहला एक दिवसीय मैच,८७ रनों से,8,3,5,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
बना,,Nom,७४ रन,दो छक्के और १२ चौके की मदद से,2,8,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
लपक,,Nom,उनका कैच,राणा नवीद उल हसन की गेंद पर,2,7,-5,4,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,अपना अर्धशतक,५७ गेंदों पर,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
लगा,,Acc,अफरीदी को,मैच के ४०वें ओवर में,2,5,-3,4,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
बटोर,,Nom,१८ रन,दो छक्के तथा एक चौके की मदद से,2,8,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
दे,Acc,Acc,डीजल आयात को,पाकिस्तान में,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ले,,Acc,चार महीने की बेटी समीरा को,अपने साथ,6,2,4,6,4,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
कर,,Acc,दिल्ली के उद्योगपति संजय कपूर से,२००३ में,6,2,4,3,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मांग,,Nom,७ करोड़ रुपये,संजय से,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,,Acc,सभी कानूनों को,ताक पर,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
रख,,Nom,समान मुद्दे,प्रत्येक कार्यक्रम में,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
मिटा,Acc,Nom,भ्रष्टाचार,रेलवे से,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,अपना नाम,टेलिविजन इतिहास के सर्वाधिक लोकप्रिय कार्यक्रमों में,2,7,-5,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
गा,,Nom,गाना,प्रतियोगिता के फाइनल दौर में,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
रख,Acc,Acc,अपराधियों को,बिहार विधानसभा चुनावों से,2,4,-2,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
करा,,Nom,फ़रार अपराधियों की सूची,फरवरी तक,4,2,2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
है,,Nom,संपत्ति ज़ब्ती के आदेश,जिनके ख़िलाफ़,4,2,2,2,7,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
दे,,Nom,निष्पक्ष और स्वतंत्र चुनाव कराने के वास्ते ह़लफ़नामा,७ जनवरी तक,8,3,5,1,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
कर,,Nom,गिरफ़्तारी वारंट और संपत्ति ज़ब्ती के आदेश,जिनके ख़िलाफ़,7,2,5,2,10,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
