Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
hebben,,,voldoende invloed om er wat schamele begroeiing vooral mos te laten ontstaan,in de zomer,12,3,9,7,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
beheersen,,,het modebeeld,vooral in de 18de eeuw,2,5,-3,9,7,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
gebruiken,,,deze stoffen,zowel voor daagse als voor uitgaanskledij,2,6,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trekken,,,mensen,naar het oord dat eens onze eerste badplaats was,1,9,-8,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
willen,,,een aandeel in de winst,blijkens meegedragen borden,5,3,2,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
doen,,,dat,aan de hand van de memorie van toelichting die de aanvrage om rijkssteun begeleidde,1,14,-13,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
willen,,,een onafhankelijke accountantscontrole,op het ledenaantal der omroepen,3,5,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mijden,,,elk V-vormig dal,bij onzekere omstandigheden,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lijden,,,een verlies van 4.31 ptn.,op 716.11,5,2,3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bevatten,,,ongeveer 230 banden die uitgeleend kunnen worden,op het ogenblik,7,3,4,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
boeken,,,de grootste koerswinst,op 65 3/4,3,3,0,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zien,,,een voordeel,in de verscherping van tegenstellingen tussen progressieve orthodoxe of hoe men ze ook wil noemen groeperingen katholieken,2,17,-15,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,moeders die in Ierland waren geboren,"voor 3,2 procent",6,3,3,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
geven,,,een eerste prioriteit,aan het streven naar grotere politieke samenwerking,3,7,-4,12,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
motiveren,,,het standpunt van het bestuur,met de mening dat de kwestie Ashe geen Nederlander betreft en dat de zaak ons niet zo raakt,5,18,-13,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
openen,,,de score,voor Laren,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
wensen,,,veel succes,in de strijd die gij zult moeten voeren,2,8,-6,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verliezen,,,slechts drie punten,op Toersen die nog altijd een achterstand van 29 punten heeft te overbruggen,3,13,-10,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geven,,,een belangrijke verbetering,niet alleen bij ons maar ook elders in West- en Midden-Europa waar de laatste junidagen ook te koel bleven,3,19,-16,25,4,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
betrekken,,,zijn spelers,uit ongeveer vierduizend kandidaten die zich per seizoen uit geheel Engeland aanmelden,2,12,-10,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
drukken,,,het stuur,naar rechts,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
corrigeren,,,dat,met een ruk naar links,1,5,-4,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
delen,,,de mening van de VVD-fractie,ook na lezing van deze brief,5,6,-1,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spreken,,,de CPN,in de Kamer,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,een apart stapeltje,van de foto's die betrekking hadden op de zaak die hij bij de dood van zijn vader in 1944 overnam,3,20,-17,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
leren,,,het machineschrijven,op een instituut dat deze kunst via de zogenaamde audio-visuele methode onderwijst,2,12,-10,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,oog,voor de dramatiek die schuilgaat in een verzopen leven,1,9,-8,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een klap op zijn hoofd met een revolver waardoor hij nauwelijks gewond raakte,tijdens de ontvoeringspoging,13,3,10,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
roepen,,,Zalig Pasen,in veertien talen waaronder ook het Russisch Chinees Vietnamees en Arabisch alsmede in het Nederlands,2,15,-13,24,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dienen,,,een plan in voor de verbetering SchipholLeidseplein,bij het Amsterdamse gemeentebestuur,7,4,3,7,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verlaten,,,het hotel,onder dekking van een van hun gijzelaars,2,7,-5,6,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geven,,,lucht,aan zijn opgekropte gemoed,1,4,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
palen,,,zijn weg door het leven,met onzekere voorzichtige bewegingen,5,4,1,7,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bekronen,,,het werk dat de publieksprijs krijgt,eveneens met een bedrag van duizend gulden,6,7,-1,2,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,een romantisch program,met onder andere Fantasie op Bach van Liszt en werken van Reger en Franck,3,14,-11,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,geen gewag,van een mogelijke wijziging van de geldende normen,2,8,-6,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spreken,,,de tekst,achter de coulissen,2,3,-1,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een goede naam,zowel in binnen- als buitenland,3,5,-2,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bereiden,,,bilaterale onderhandelingen voor met het Vaticaan,over de kwestie,6,3,3,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bieden,,,alle mogelijkheden zich straks te kwalificeren voor de laatste vier van het Europese bekertoernooi voor landskampioenen,aan de andere kant,16,4,12,6,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een ernstige weerslag,op de kleinere,3,3,0,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
houden,,Acc,zich,met slechts een zaak,1,4,-3,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een uitstekende kans,in de eerste helft,3,4,-1,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
begroeten,,,Feijenoord-voorzitter Guus Couwenberg,in de stijl van leuk dat jullie toch nog gekomen zijn,3,11,-8,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,die ruimte,bij Feijenoord,2,2,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
deponeren,,,de bal,op de witte stip vanuit welke positie Thijs Libregts doelman Bes kansloos liet,2,13,-11,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nemen,,,de trein,met alle ongemakken van dien,2,5,-3,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kopen,,,aanzienlijke hoeveelheden Nederlandse vleesconserven,ten behoeve van de Plumrose-ondernemingen in Engeland en in Noord-Amerika,4,10,-6,3,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,een voorliefde voor de Romantiek,met Komrij,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
geven,,,kracht,aan de mannen die door een hel van pijn gingen,1,10,-9,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bieden,,,2 schoppen,na 2 passers,2,3,-1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zien,,,weinig,in de voorgestelde binding tussen buitenlandse werknemers en ontwikkelingshulp,1,9,-8,2,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
noemen,,,het verkeer,bij de opening van het zevende internationale verkeersmedische congres in Amsterdam,2,11,-9,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
plaatsen,,,een vraagteken,bij het vrome verlangen dat voor alle groepen nu eens in alle redelijkheid en in een synthese van vrijheid en binding zou moeten worden vastgesteld wat ze zouden mogen verdienen,2,30,-28,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
manoeuvreren,,,anderen,in de situaties waaruit autoritair optreden kan vloeien,1,8,-7,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beloven,,,een uitgave van zeker 232 bladzijden dik,onder gastredaktie van prof. Karel Meeuwesse,7,6,1,3,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,de beste tijd 12 min 54. 3/10 sec.,in de proloog van 8 kilometer Carnon-la Grande-Motte van de 21ste grote prijs van de Midi Libre,8,17,-9,3,13,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,zo'n dringende behoefte aan vliegvelden dat in het recente verleden zelfs eens pogingen in het werk zijn gesteld om in landen achter het ijzeren gordijn en met name in Tsjechoslowakije te gaan lessen,voor haar lesvluchten,33,3,30,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
willen,,,veranderingen,niet alleen in de KVP,1,5,-4,6,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
krijgen,,,de kater,tegen Feijenoord,2,2,0,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bereiden,,,een nieuwe wet op de vakbeweging voor die niet in overeenstemming is met de statuten van de IAO,op het ogenblik,18,3,15,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een goed woord,voor haar,3,2,1,4,6,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
betekenen,,,een stijging,"met 4,6 pct",2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
herdenken,,,zijn keuze tot paus,met eerbied,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spreken,,,zijn veto over een samengaan in de toekomst met de Kvp,in zijn boekje Nasmaak en voorproef,11,6,5,12,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tellen,,,elke zwarte stip,in het zeehondenreservaat,3,3,0,5,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een gouden plaat,voor een miljoen per auto afgelegde kilometers door het Nederlandse en Vlaamse land waar we het ene gat met het andere moesten dichten maar we zijn er gekomen,3,28,-25,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,versterking,van ongeveer honderd andere mariniers die met treinen uit Den Helder en Doorn naar Amsterdam waren gereisd om de politie een handje te helpen,1,24,-23,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zien,,,een verlies van betrekking en bestaansmiddelen voor kleurlingen,in dit decreet,8,3,5,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
herinneren,,,minister Roolvink,aan een reeds in 1968 door de Verenigde Naties gedaan beroep de emigratie van geschoolde arbeidskrachten naar Zuid-Afrika tegen te gaan,2,21,-19,3,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
houden,,,het bedrijf van de Koninklijke Hollandsche Lloyd in Amsterdam,sinds gisteravond,9,2,7,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
eisen,,,het loon dat ook in het Westen wordt verdiend,voor de bouwvakkers,9,3,6,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
missen,,,een strafschop,in de laatste minuut,2,4,-2,6,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brengen,,,een bezoek,bij de opleiding voor harmonie en fanfarekorpsen in Ezinge-Grijpskerk,2,9,-7,6,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vinden,,,onvoldoende opbrengst,in de pachtprijs,2,3,-1,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
leggen,,,zijn benen,op de antieke kachel,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kopen,,,een deelname-biljet,voor tien gulden,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
staven,,,zijn beroep,met het argument dat mensen straffen hebben gekregen die op hun strafblad blijven staan waardoor ze jarenlang gehinderd worden in hun carriere,2,22,-20,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,zijn kantoor,in Delft,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tonen,,,die reeks,bij Galerie De Sfinx,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,een wild laaiende hel,van Houtrust,4,2,2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,dat diploma,in zijn zak,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,het,tegen het op een punt volgende Quintus,1,7,-6,4,11,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
weigeren,,,dat,uit organisatorische overwegingen,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hebben,,,niets,met de Beverwijkse school,1,4,-3,5,9,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
overladen,,,de bisschop,met vulgaire scheldwoorden,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
openen,,,het nieuwe stadhuis,op 18 september Eindhovens 255ste bevrijdingsdag,3,6,-3,11,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
maken,,,alle eerder geproduceerde Westerns,tot meer of minder beschaafde en kinderlijke schietpartijtjes,4,8,-4,9,17,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bepalen,,,de goede leraar,in het huidige autoritaire gezagssysteem,3,5,-2,10,7,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
houden,,,hun leerlingen,in een prettige sfeer,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
betekenen,,,een teleurstelling,voor de grote schare meegekomen Amsterdammers,2,6,-4,8,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lopen,,,een spierblessure op die hem noodzaakt enkele weken rust te nemen,in de laatste minuut van de wedstrijd tegen Wales in Cardiff,11,11,0,13,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
kijken,,Acc,je,met nauwelijks verholen trots,1,4,-3,6,10,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
houden,,,een pijnlijke knie,aan het gebeurde,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
overhandigen,,,een cadeaubon en een grote taart,aan mevr. Van der WalHofland,6,5,1,6,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wijten,,,dat,aan een publikatie die donderdag jl. in onze bladen verscheen en waarin de komst van een aantal aangekondigde groepen werd aangevochten,1,21,-20,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bereiden,,,een civiele procedure,na het intrekken van hun kort geding tegen De Telegraaf/De Courant Nieuws van de Dag,3,15,-12,20,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
voeren,,,wagenladingen vol verse komkommers en tomaten,naar het distributiekantoor,6,3,3,1,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
betekenen,,,een nieuw leven,voor mij,3,2,1,5,7,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
schieten,,,het technisch betere Dcg,naar een 1-0 voorsprong en ten slotte ook naar de verdiende overwinning,4,12,-8,5,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nemen,,,een royale voorsprong,o.a. door twee mooie slem-biedingen,3,5,-2,9,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een enorme hit,met The end of the world,3,6,-3,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,de meeste promotiekansen,in West-Duitsland waar door de ineenstorting van het derde rijk wat beweging is gekomen in de sociale structuur,3,18,-15,4,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
brengen,,,een totaal nieuw element,in het kerkrecht,4,3,1,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
doen,,,iets,aan de kapotte kraan,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hebben,,,van die bananen,voor me,3,2,1,5,7,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
houden,,,rekening met de datum waarop het produkt is ingeslagen,bij de verkoop van het magere-melkpoeder,9,6,3,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
houden,,,zijn schip,aan de kade,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,problemen,met de koeling,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geven,,,het,aan wie het verdiend heeft,1,5,-4,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
liggen,,,het,op tafel,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een punthoofd,van jou,2,2,0,4,6,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
hebben,,,nog één kaart,in mijn hand,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
smelten,,,de boter,in de pan,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
springen,,,een gat in de lucht,van vreugde,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lopen,,,de mijl,in ruim vier minuten,2,4,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
herinneren,,,nog veel,uit mijn jeugdjaren,2,3,-1,3,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
herinneren,,Acc,hem,aan onze jeugdjaren,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
verwonden,,Acc,zichzelf,aan een glasscherf,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
prikken,,Acc,zichzelf,aan een injectienaald,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
verwonden,,,zijn broertje,per ongeluk,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prikken,,,de patiënt,met een injectienaald,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scheren,,Acc,zich,met een droogscheerapparaat,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
scheren,,,zijn klanten,met een groot scheermes,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
breiden,,Acc,zich,in zuidwestelijke richting,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zien,,Acc,mezelf,op de televisie,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
lezen,,,de aanwijzingen op de verpakking,voor gebruik,5,2,3,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
komen,,,Max,op de markt,1,3,-2,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
komen,,,Linda,in de Kerkstraat,1,3,-2,5,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
doen,,,een ruimer beroep,op de kapitaalmarkt,3,3,0,6,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,platen boeken cdroms etc.,in deze kast,4,3,1,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kussen,,Acc,haar,in geen geval,1,3,-2,3,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de beker,in 2002,2,2,0,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
houden,,,rekening,met vertraging,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nemen,,,het,zonder commentaar,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hebben,,,weinig geld versus geen geld,drie jaar na dato,5,4,1,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dragen,,,een jurk,met daaronder een legging,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
regenen,,,kansen,voor Feyenoord,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,geen respect,voor hoger geplaatsten hoe hoog dan ook,2,7,-5,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,een benefietwedstrijd,voor het Consultatiebureau voor Zuigelingen,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vieren,,,kerstmis,in Amsterdam en nergens anders,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,een hekel,aan om het even welke televisiequiz,2,6,-4,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,weinig profijt,van onze voorbereiding,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
betalen,,,een fortuin,voor zijn adviezen,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verslaan,,,de 100 meterloper,om het 16 procentsbelang,3,4,-1,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verstoren,,,de rust,met opmerkingen als jullie zijn corrupt,2,6,-4,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verstoren,,,de rust,met opmerkingen als jullie zijn corrupt,2,6,-4,12,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,het,over prins Laurent,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hebben,,,niets,met cultuur,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,steun,van zijn vriendin,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
houden,,,het,bij voetballen,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
kijken,,Acc,haar,in de ogen,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vegen,,,de tranen,uit haar ooghoeken,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
voeren,,,oorlog,in Rwanda,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
plegen,,,zelfmoord,in de jaren 90,1,4,-3,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ontvangen,,,hulp,tijdens Operatie Turquoise,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
plegen,,,een invasie in Koeweit,in 1990,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,het recht om te stemmen voor een nieuw Europees Parlement,in de EU,10,3,7,2,14,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een reductie van hun kabeljauwquota,in de recente onderhandelingen,5,4,1,2,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bezoeken,,,Zuid-Afrika,in 1960,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
legaliseren,,,de videorecorder,in 1994,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
delen,,,de Gouden Palm,op het filmfestival van Cannes,3,5,-2,7,11,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,het hoogste geboortecijfer,in Europa,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,the parlementsverkiezingen,in Hongarije,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,het Vijf Landen Toernooi,in 1994,4,2,2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de speciale prijs van de Grand Jury,tijdens het Montreal World Film Festival,7,6,1,3,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de prijs voor de beste acteur,tijdens het Montreal World Film Festival,6,6,0,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de CERS Cup,voor rolschaatshockey,3,2,1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,een raffinaderij,in Leça da Palmeira,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,James Bond,in de eerste afleveringen van de 007 serie,2,8,-6,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,James Bond,in de laatste film uit de serie van de 007,2,10,-8,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,Pietro Pacciani,voor de moorden van het Monster van Florence,2,8,-6,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,de hoofdrol,in Sleepless in Seattle,2,4,-2,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bevrijden,,,de stad Sainte-Mere-Eglise,op D-Day,3,2,1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
