Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
haben,,Acc,ihren Verwaltungssitz,in St. Goarshausen,2,3,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vereinen,,Acc,die Gesamtheit aller Merkmale einer Gruppe,in sich,6,2,4,7,1,definite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
verbringen,,Nom,das erhaltene Archiv,in den Keller des Hauses,3,5,-2,7,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
finden,,Acc,sich,in der,1,2,-1,4,5,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
erhalten,,Acc,Ratschläge für seine künftige Handlungsweise,von seiner Schutzgöttin Athene,5,4,1,5,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
gewinnen,,Acc,sehr fruchtbares Farmland,nördlich von Theben,3,3,0,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
angeben,,Acc,die geringste Entfernung der Achse des Kernschattenkegels von dem Erdmittelpunkt,in dem Verhältnis zu dem Äquatorradius,10,6,4,14,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sehen,,Acc,einen riesigen aufgezeichneten Kalender,in den Figuren,4,3,1,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verlagern,,Acc,ihre Geschichten,in die Wirklichkeit,2,3,-1,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
spielen,,Acc,eine operative Rolle,auf dem Schlachtfeld,3,3,0,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
umwandte,,Acc,sich,bei den Akklamationen z. B. Dominus vobiscum,1,7,-6,10,7,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
beginnen,,Acc,ihre Karriere als Pornodarstellerin,mit dem Film Fashion,4,4,0,7,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
anreichern,,Acc,die Sprache der Symphonie,durch Moll Tonarten und die Übernahme von Elementen der Opernsprache wie Orchester Tremolo Synkopenketten große Intervalle schroffe Kontraste Rezitativ Formeln,4,20,-16,3,28,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nehmen,,Dat,Unterricht in der La Martina Poloschule,mit 14 Jahren,6,3,3,7,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
sehen,,Acc,sie,als wichtige Finanzierungsinstrumente,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
handeln,,Acc,sich,um hoheitliche Akte,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
betreten,,Acc,das Gebiet,für eine naturnahe Nutzung und nur zu Fuß oder zu Pferd,2,11,-9,12,8,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verbinden,,Acc,die traditionelle georgische Kultur,mit Moderne und Technik,4,4,0,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ablegen,,Acc,die beiden richtigen Karten,nach Aufnahme des Starts,4,4,0,1,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
beflaggen,,Acc,die Busse des Stadtverkehrs,während der zwei Festwochen,4,4,0,14,8,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verdrängen,,Acc,das Volksfest,aus der Wahrnehmung,2,3,-1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
leisten,,Dat,Folge,mit meiner Frau,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
behalten,,Acc,ihn,für sich,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
provozieren,,Acc,die Versenkung amerikanischer Schiffe durch deutsche U Boote,durch dieses Verhalten,8,3,5,9,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
befreien,,Acc,sich,mit dem,1,2,-1,5,6,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
aufbringen,,Acc,für damalige Verhältnisse ungeheure Geldsummen,zu der Verwirklichung des Projekts,5,5,0,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ausbauen,,Acc,ihre Residenz,in einer Weise ausbauten dass sie auch dem Aufenthalt der Könige dienen konnte,2,13,-11,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zusammenschließen,,Acc,sich,in einem Verein Initiative Soziokultur e.V.,1,6,-5,9,6,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
errichten,,Acc,eine Sternwarte,in Williamstown,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
entwickeln,,Acc,Gebäudekonzepte,in Hinblick auf Energie und Technologien,1,6,-5,8,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
übernehmen,,Acc,eine beratende Funktion,in allen Phasen der Baumaßnahmen,3,5,-2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bringen,,Acc,die Burg,unter ihre Kontrolle,2,3,-1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
versenken,,Acc,schwere Gegenstände,auf der Seite des Riffs die in das tiefe Wasser mündete,2,11,-9,1,13,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ansiedeln,,Acc,den Franziskanerorden,in der Landeshauptstadt,2,3,-1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
beenden,,Acc,ihre Karriere,in dem Alter von knapp 24 Jahren,2,7,-5,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zurückdrängen,,Acc,den französisch britischen Einfluss in der islamischen Welt,zugunsten einer Unterstützung seitens Italiens,8,5,3,10,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
durchsetzen,,Nom,das Schuldprinzip,auch in dem weltlichen Strafrecht,2,5,-3,6,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
beenden,,Acc,die Siegesserie von Lornah Kiplagat,in 31:12 min,5,3,2,4,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ausdehnen,,Acc,diesen Wahlerfolg,auch auf andere Bundesländer Europa und Bundestagswahlen,2,7,-5,10,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
einnehmen,,Acc,ihr Frühstück,an der Goldenen Bremm,2,4,-2,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
haben,,Acc,eine deutliche Erhöhung der Reisegeschwindigkeit,zu dem Ziel,5,3,2,6,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
handeln,,Acc,sich,um eine offene Meisterschaft,1,4,-3,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
beilegen,,Gen,militärische Konflikte in Zentralamerika,ohne Mitwirken der USA,4,4,0,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
erinnern,,Acc,Stella,an ihre Herkunft,1,3,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bringen,,Nom,zahlreiche Gewitter,mit sich,2,2,0,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
tränken,,Acc,seine drei Jungen,mit seinem Blut,3,3,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
überragen,,Acc,das Gelände,um einen weiteren halben Meter,2,5,-3,6,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
erhalten,,Acc,unerlaubte Hilfe,bei einer Reparatur auf der Strecke,2,6,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
finden,,Acc,Verwendung,in der Waschmittelindustrie aber auch in dem Bereich der Kosmetika und Pharmaprodukte,1,12,-11,1,12,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
stellen,,Acc,sich,gegen den Abriss Sophiatowns,1,4,-3,6,3,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
übertragen,,Acc,Konzepte und Ansätze der Kognitiven Linguistik,auf die Kognitive Poetik,6,4,2,10,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
setzen,,Acc,einen neuen Standard,nach Leonard Feather,3,3,0,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ausstatten,,Acc,die vorhandenen Musketen,nur mit Zügen und Feldern,3,5,-2,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
erfahren,,Acc,weitere Mutationen in Tumorsupressorgenen,durch karzinogene Einwirkung,4,3,1,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
trennen,,Acc,Kinder,von ihren fahrenden Eltern,1,4,-3,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
besitzen,,Acc,die Namensrechte,seit dem Film Die Commitments 1991 der erste Teil der Trilogie,2,11,-9,15,12,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
absenken,,Acc,sich,zu dem Golf hin,1,4,-3,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
erweitern,,Acc,sich,zu Gravinen,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
stellen,,Acc,Ansprüche auf die Gebiete,als Lohn für ihr Werk und damit als Teil eines doppelten Lohnversprechens,4,12,-8,4,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
heranführen,,Acc,Wasser,von dem Madra Gebirge,1,4,-3,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
üben,,Acc,Gitarre,in einer Garagenband die er mit dem späteren Tool Gitarristen Adam Jones gegründet hatte,1,14,-13,1,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verbringen,,Acc,mehr Zeit,etwa mit Angeln oder Museenbesuchen in London,2,7,-5,8,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ermöglichen,,Acc,es,in besonderem Maße,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
anstreben,,Acc,die allgemeine Hochschulreife,erst nach 13 oder bereits nach 12 Jahren,3,8,-5,9,6,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bringen,,Acc,keine positiven Betriebsergebnisse,um 1900,3,2,1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
erzielen,,Acc,insgesamt sieben Tore,in den Playoffs,3,3,0,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
erhalten,,Dat,Repliken der Nord West und Südfassade des ehemaligen Stadtschlosses,laut Wettbewerbsbedingungen,9,2,7,13,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ermöglichen,,Acc,einen Start in Athen,ohne Qualifikation,4,2,2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ermöglichen,,Acc,eine nichtinvasive Bildkontrolle,bei minimal invasiven Operationen,3,4,-1,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verstärken,,Acc,ihr soziales Engagement,insbesondere in dem Civil Rights Movement,3,6,-3,9,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
gründen,,Acc,die Stadt Eudora,in dem Osten von Kansas,3,5,-2,7,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bedeuten,,Acc,den Klassenerhalt dank des besseren Torverhältnisses,für Ulm,6,2,4,5,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bewilligen,,Acc,über 52 Millionen CAD,in den vorangegangenen Jahren,4,4,0,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
befassen,,Acc,sich,mit lateralem Denken und Kreativität,1,5,-4,6,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
gewinnen,,Acc,den Titel,mit zwei verschiedenen Teams,2,4,-2,5,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
beschäftigen,,Acc,sich,mit dem,1,2,-1,4,5,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
werfen,,Acc,sogar den Hamburger SV,aus dem Wettbewerb,4,3,1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
nutzen,,Acc,den Dienst,auf Linux,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
unterscheiden,,Nom,sie,von den kurzblühenden Blüten mit verzweigter Venatur der Iridoideae und Nivenioideae,1,11,-10,12,8,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
ablegen,,Acc,sein Abitur,an der Christophorusschule Rostock,2,4,-2,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
hervorrufen,,Acc,Phosphoreszenz,in dem Augapfel,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
befassen,,Acc,sich,mit dem Aufbau des Casino Hotels Flamingo durch Bugsy Siegel,1,10,-9,12,9,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
darstellen,,Acc,ein wichtiges Intermediat,bei der Photorespiration,3,3,0,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
haben,,Acc,ein von der klassischen Krebsform stark abweichendes Aussehen,als ausgewachsene Tiere,8,3,5,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
durchsetzen,,Nom,die UR 700,gegenüber der N 1 des OKB 1,3,7,-4,12,7,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
machen,,Acc,eine Pilgerfahrt nach Santa Maria de Guadalupe,nach glücklicher Landung,7,3,4,7,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nehmen,,Acc,Bezug,auf die damals überall anzutreffenden antiken Ruinen,1,7,-6,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
versorgen,,Acc,sich,mit kostenlosem Essen,1,3,-2,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
umsetzen,,Nom,vorgegebene Plastiken,in Stein,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
spielen,,Nom,Stylophone,bei dem Instrumentalzwischenteil von Hot in Here,1,7,-6,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sehen,,Acc,Infrarot,durch Nachweis von Einzelphotonen,1,4,-3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
darstellen,,Acc,seine einzige Zeit,in der praktischen Seelsorge,3,4,-1,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
übersetzen,,Acc,die Werke Esquirols,in das Deutsche,3,3,0,5,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
singen,,Nom,Heavy heavy heavy heavy super heavy,vor sich hin,6,3,3,14,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
bedeuten,,Acc,eine Niederlage durch technischen K.o.,für Asikainen,5,2,3,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
generieren,,Acc,testbare Hypothesen,aus diesen vereinfachten und abstrakten theoretischen Aussagen,2,7,-5,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
erreichen,,Acc,Wuchshöhen,von 40 bis 100 150 Zentimeter,1,6,-5,9,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
räumen,,Acc,den Posten als Cheftrainer,nach Saisonende,4,2,2,4,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wissen,,,nichts,von dem Skandinavismus,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
handeln,,Acc,sich,um ein Hilfsmittel für die Psychologische Diagnostik,1,7,-6,8,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
gewinnen,,Acc,ein Panzerregiment eine Marineeinheit und drei Fallschirmjäger Bataillone,zu der Unterstützung,8,3,5,12,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
anfeuern,,Acc,ihre Teams,bei Heimspielen,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
hineintrugen,,Gen,die in dem Osmanischen Reich existierenden Klassenunterschiede,auch in die Revolution,7,4,3,5,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
kontrollieren,,Acc,die Ladung die Schiffe und Besatzungen,durch königliche Angestellte,6,3,3,10,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verbreiten,,Acc,noch keinen Geruch,nach dieser Zeit,3,3,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nutzen,,Acc,die vorhandenen Kodierungsunterlagen,zu der Desinformation der deutschen Truppen in Nordafrika,3,8,-5,9,6,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
leiten,,Nom,ein größeres Kunstmuseum,als erste Frau in den USA,3,6,-3,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vereinigen,,Nom,Menschen aus allen Schichten,zu gemeinsamem selbstlosem Dienst,4,4,0,8,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verlieren,,Acc,ihr Leben,aufgrund ihrer Herkunft Religion sexuellen Orientierung oder politischen Gesinnung,2,9,-7,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aufstocken,,Acc,die Gesamtkapazität,auf ganze 850.000 Einheiten pro Jahr,2,6,-4,7,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
finden,,Nom,Gefallen,an dem jungen Mann,1,4,-3,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bilden,,Acc,ein einschließendes Viereck,um die Handelsschiffe,3,3,0,4,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ermöglichen,,Acc,seine Arbeit,über die ganzen Jahre,2,4,-2,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verletzen,,Acc,sich,mit Deon Branch Nate Burleson und Bobby Engram,1,8,-7,14,12,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
schaffen,,Nom,es,in die US Charts,1,4,-3,6,3,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
vernichten,,Dat,seinen Kontrahenten,durch Schnelligkeit und Intelligenz,2,4,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verbinden,,Nom,Wellington,mit Auckland,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verüben,,Acc,Sabotageakte und Personenanschläge,in dem Kriegsfalle,3,3,0,3,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verpassen,,Acc,die dritte Finalteilnahme,aufgrund des schlechteren Torverhältnisses gegenüber Hongkong,3,6,-3,7,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
machen,,Acc,den Sprung,hin zu sprechenden Cartoons,2,4,-2,8,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ausleihen,,Acc,die Objekte,für eine durch Kupferstiche illustrierte Neuauflage,2,6,-4,1,3,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
stellen,,Nom,seine Ost Indische Reise Beschreibung,zu der Verfügung,5,3,2,8,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ausbilden,,Acc,sich,zu der Turn und Sportlehrerin,1,5,-4,7,4,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
steuern,,,große Planungs und Entscheidungsgruppen von 50 bis 200 oder sogar bis 1000 Teilnehmern,in einem großen Versammlungsraum,13,4,9,21,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stellen,,Nom,eine Ausstellung zu dem Thema gute Form,auf die Beine,7,3,4,12,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
distanzieren,,Acc,sich,von ihm,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
benennen,,Acc,sich,nach seiner Heimatstadt Grüningen,1,4,-3,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
stiften,,Acc,einen zwischenzeitlich erworbenen Reichtum,teilweise zu der Gründung des Jackson College in Columbia,4,9,-5,10,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
wecken,,Acc,den Sinn der Menschen für die Moral,in den Manufakturen und Fabriken,7,5,2,6,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ausrichten,,Acc,ihr Regelwerk,an der Olympischen Charta,2,4,-2,5,1,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
messen,,Acc,die absorbierte Dosis oder die pro Zeiteinheit absorbierte Dosis die Dosisleistung,mit diesem Detektor,11,3,8,10,13,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
motivieren,,Acc,die Soldaten,an der Front,2,3,-1,4,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
abtreten,,Acc,die hessischen Landesteile,an Sophies Sohn Heinrich I. von Hessen auch Heinrich das Kind genannt,3,12,-9,17,14,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
haben,,Acc,den ersten Abstieg in die zweitklassige Second Division,zu der Folge,8,3,5,9,1,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
feiern,,Acc,Weltcupsiege,in zwei verschiedenen Wintersportarten,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
errichten,,Acc,ein Mietshaus,auf dem nach Süden benachbarten Eckgrundstück Meißner Straße 96,2,9,-7,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
entwerfen,,Acc,diese Mietvilla,durch den dort für ihn arbeitenden Baumeister Gustav Röder,2,9,-7,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
anfangen,,,nichts,mit der Schrift,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
machen,,Acc,einen Namen,durch seine herausragenden wissenschaftlichen Leistungen,2,5,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
enthalten,,Acc,eine Kopie der Stiftungsurkunde eine Gottesdienstordnung Zeitungen und Münzen,unter anderem,9,2,7,10,12,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
enthalten,,Acc,konkrete Forderungen,in dem Gegensatz zu dem Grundsatzprogramm,2,6,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
überrunden,,Acc,die Mülheimer Gruben,in Bezug auf Betriebsgröße und Förderung,3,6,-3,8,6,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stehlen,,Acc,einen Koffer voller Geld,von Bhayyaji,4,2,2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
orientieren,,Acc,sich,nach denen,1,2,-1,8,9,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
geben,,Acc,Auskunft,zu speziellen Themen,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
informieren,,Acc,die Bevölkerung,über Notfallmaßnahmen in dem Falle eines nuklearen Angriffs,2,8,-6,10,8,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
schützen,,Acc,die hier lebenden Gorillas,vor Wilderei,4,2,2,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bewahren,,Acc,den Stein,vor Beschädigungen,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
einführen,,Acc,eine INN Nomenklatur,für rekombinante EPO Varianten,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
spielen,,Acc,eine wichtige Rolle,in dem Leben des Ortes,3,5,-2,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
erklimmen,,Acc,den zwölften Rang,selbst in den US amerikanischen Billboard Charts,3,7,-4,1,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
durchsetzen,,Acc,sich,in dem Finale gegen die Duisburg Ducks,1,7,-6,8,5,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
versetzen,,Acc,das Fahrwerk,um 20 cm,2,3,-1,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
unternehmen,,Acc,erste Schritte z. B. Kreditbeantragung,zu der Umsetzung der Gründungsidee,5,5,0,11,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
haben,,Acc,ihre Höhepunkte,nach der Flüchtlingswelle 1945-1950 nach 1975 sowie nach dem Fall des Eisernen Vorhangs,2,13,-11,17,14,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verunreinigen,,Acc,das Grundwasser,u.a. mit Dioxin und Polychlorierten Biphenylen PCB,2,7,-5,10,7,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
anregen,,Acc,das Ende der Helix,durch ihr elektrisches Wechselfeld,4,4,0,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
tun,,,nichts,mit Sozialismus,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vergeben,,Acc,einen Teil dieses Landes,an Florida,4,2,2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
erstrecken,,Acc,sich,zwischen Rabnitzbach und Raab,1,4,-3,5,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
schaffen,,Acc,Platz,für die neue medizinische Fakultät,1,5,-4,2,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
besänftigen,,Acc,sich,nur mit kostbaren Geschenken und vergoldeten Pokalen gefüllt mit spanischen und ungarischen Goldstücken,1,13,-12,14,10,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
finden,,Acc,Erfüllung,in dem Konsum,1,3,-2,1,2,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
betrachten,,Acc,sich,in den Medien,1,3,-2,5,2,indefinite,definite,pronominal,nonpronomial,preposition,shifted,preverbal
verbreiten,,Acc,die Fellstückenverarbeitung,in Lateinamerika,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
verwenden,,Acc,getrockneten Torf,als Baustoff zu dem Errichten von Häusern,2,7,-5,9,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
