Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
lanzar,,,esta acusación,contra Fainé,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trasladar,,,este pensamiento,a los socios y peñistas de la entidad,2,8,-6,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diseñar,,,el espacio electoral,de la siguiente forma,3,4,-1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hacer,,,carroñerismo,de unas actuaciones que su formación considera intolerables,1,8,-7,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mostrar,,,diversos panfletos con amenazas hacia dirigentes del PNV firmados por Ricardo Sáenz de Ynestrillas,durante el acto informativo,14,4,10,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mantener,,,la ventaja,en el segundo tiempo,2,4,-2,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,,al conjunto boquense,durante los primeros minutos de juego,3,6,-3,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tocar,,,el balón,a los habilidosos delanteros custodiados con excesivo celo por la defensa visitante,2,12,-10,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
llevar,,,el producto de su dominio,al marcador,5,2,3,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
poner,,,equilibrio,en el juego,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ejecutar,,,un tiro libre a más de 20 metros de la puerta,con maestría,11,2,9,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
colar,,,el balón,ante un estático Bonano,2,4,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,a sus equipos,en ventaja,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
derrotar,,,por su compatriota Vladimir Kramnik,en la sexta partida del Mundial oficioso que se disputa en los estudios Riverside de esta capital,5,17,-12,3,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,al ogro de Bakú que se ha salvado de sufrir su segunda derrota,en serios aprietos,13,3,10,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
emplear,,,muchos minutos,en cada jugada,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,,su presión,en el ala de rey,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
intentar,,,un tímido contrajuego,en el ala de rey,3,5,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aventajar,,,a Kasparov,"por 3,5-2,5",2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aumentar,,,"un 124,5 por ciento",desde 1994,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dejar,,,a la competición,sin representantes españoles,3,3,0,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,al tenista germano,en muchos apuros,3,3,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
imponer,,ase=Npr,se,en el segundo set,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ganar,,,al chileno Fernando González,por 6-1 y 6-3,4,4,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mejorar,,,su marca,a 31-34,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
llevar,,,la calma,al escenario del debate entre Gore y Bush,2,8,-6,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dar,,,las gracias,por la oportunidad de haber tenido un diálogo honesto sobre nuestras diferencias de opinión,2,14,-12,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aumentar,,,los incentivos al ahorro,con importantes medidas para rebajar la presión fiscal y favorecer la movilidad de los fondos de inversión,4,17,-13,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
afrontar,,,la recta final del primer semestre,con uno de los peores resultados de la eurozona,6,9,-3,2,8,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
merecer,,,fuertes críticas de analistas y observadores internacionales,en las últimas semanas,7,4,3,6,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
apoyar,,,al equipo,en el partido de mañana ante el Hamburgo,2,8,-6,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
eliminar,,,por el Eintracht en el que militaba el delantero del Hamburgo Yeboah y por el Borussia,en la UEFA,16,3,13,3,22,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
favorecer,,,la moral de los deportivistas,en vísperas de la confrontación,5,5,0,2,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dirigir,,,un último entrenamiento a puerta cerrada,en Riazor,6,2,4,4,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
representar,,,una dificultad para los adversarios de puntuar aquí,en la Liga española también en la Liga de Campeones,8,10,-2,13,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
iniciar,,,por los Reyes Católicos,en el siglo XV,4,4,0,7,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pronunciar,,,un discurso,en la Sala de la Pacificación del espléndido palacio municipal levantado en 1518 como el mayor ayuntamiento del mundo con ocasión de la mayoría de edad y la subida al trono de Carlos V,2,34,-32,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,laboratorios,en Estados Unidos Alemania Francia y España,1,7,-6,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hallar,,,nueve cadáveres,en noviembre pasado,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
generar,,,una fuerte controversia en círculos políticos,en México,6,2,4,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
respaldar,,,las tareas,durante las excavaciones,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
matar,,,a unas 2.000 personas,en este país,4,3,1,6,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
entregar,,,tres millones de dólares en equipo y ayuda para los trabajos de detección y desactivación,desde junio pasado,15,3,12,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
destacar,,,ese hecho,durante la mañana cuando visitó un campo de arroz de las afueras de Hanoi donde se busca a un piloto norteamericano que se estrelló allí hace 33 años,2,28,-26,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lanzar,,,la gama de servicios ASP Application Service Provider que suministrará soluciones informáticas para empresas medianas y grandes,al mercado español,17,3,14,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
controlar,,,cualquier situación,en toda la gama de las operaciones militares,2,8,-6,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
derrotar,,,a los alemanes,por primera vez en 34 años,3,6,-3,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hacer,,,el mal de ojo de los alemanes,con su tanto de cabeza que sirve al capitán para callar a muchos de sus críticos,7,16,-9,3,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
subir,,,peldaños,en las casas de apuestas,1,5,-4,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,un referente,a la hora de revisar las tarifas,2,7,-5,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
indexar,,,el precio de algunos servicios,por el índice de inflación en EEUU,5,7,-2,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
situar,,,sus productos,en los mercados mundiales,2,4,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conducir,,,a los detectives,hasta un país de Europa del Este,3,7,-4,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
resultar,,,insuficientes,según la Tribuna Ecuatoriana de Consumidores y Usuarios,1,8,-7,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,otra justificación para el levantamiento nacional que adelantan para esta semana principalmente en demanda de la renuncia de los tres poderes del Estado,en la falta de acciones gubernamentales más firmes contra la especulación,23,11,12,13,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
emprender,,,una carrera alcista,según Troya,3,2,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
abrir,,,paso,a la importación,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disputar,,,esa corona,en el plazo establecido,2,4,-2,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
eliminar,,ase=Npr,lo,de las listas del pasado mes de septiembre,1,8,-7,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
disputar,,,la vacante corona interina,ante el japonés Kozo Ishii,4,5,-1,3,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
superar,,,al propio Ortega,por decisión unánime,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disputar,,,la corona,con el titular de la categoría el estadounidense Clarence Adams,2,10,-8,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
exponer,,,su título,ante Andrés Fernández,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
registrar,,,una fuerte caída,en los últimos días,3,4,-1,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hacer,,,negocios,en América Latina,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
invertir,,,8.000 millones de dólares,en el sector de electricidad de 12 países de América Latina,4,11,-7,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,su origen,en la fragilidad e imperfección de los marcos reguladores de los países receptores y otros factores internos,2,17,-15,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aumentar,,,su propiedad,en las firmas que controla en Argentina y Perú,2,9,-7,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sacar,,,acciones que están entre las más líquidas e importantes,del mercado,9,2,7,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
garantizar,,,las buenas condiciones de los barcos,a través de una serie de inspecciones periódicas,6,8,-2,3,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adoptar,,,las dos primeras disposiciones así como la relativa a la eliminación acelerada de los petroleros de casco único,en el plazo más breve posible,18,6,12,12,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vencer,,,al Porriño de Pontevedra,en su feudo,4,3,1,8,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
comenzar,,,la fase por la permanencia,con cinco puntos dos más que el Famadesa al que también le valdría el empate para continuar con sus aspiraciones y mantener se en la categoría,5,26,-21,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,ase=Npr,se,en la categoría,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
producir,,,"cerca de 11,5 millones de sacas de 60 kilos",en el actual año civil,9,5,4,9,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
representar,,,unos ingresos mayores o menores de cerca de 17 millones de dólares al año,al país,14,2,12,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
exportar,,,más de 800.000 sacos de 60 kilos y unos 400.000 de café industrializado,en café en grano,13,4,9,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
calcular,,,una cosecha de más de 35 millones de sacas de 60 kilos de las que tenía programado retener 5 millones,para 2001,20,2,18,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
provocar,,,un caos,en el mercado,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cerrar,,,el año pasado,con una exportación récord de 21 millones de sacas del grano de 60 kilos cada una,3,16,-13,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lograr,,,un volumen de embarques de ese tamaño,desde 1991 cuando consiguió una exportación cercana a los 18 millones de sacas,7,13,-6,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sumar,,,su cuarto triunfo,en otros tantos partidos del Seis Naciones,3,7,-4,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lograr,,,seis ensayos,en la segunda parte,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contar,,,sus partidos,por derrotas,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aprobar,,,el rechazo del PNV y EA y la ausencia en las votaciones de EH una iniciativa socialista en la que instan al Ejecutivo autónomo a extremar su actuación en la lucha contra la violencia callejera,con los votos de los grupos de la oposición,35,9,26,14,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
perder,,,una votación,en el Parlamento,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suspender,,,el pacto de legislatura con EH,tras la reacción de esta coalición al último atentado,6,9,-3,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contar,,,con el apoyo suficiente en el Parlamento,tras la suspensión del pacto con EH,7,7,0,3,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sacar,,,sus iniciativas,en la Cámara,2,3,-1,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,ase=Npr,se,en el cargo,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
investir,,,lehendakari,con los votos del PNV EA y EH,1,8,-7,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
destacar,,,por la prensa italiana,en relación a los encuentros europeos jugados anoche,4,8,-4,3,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,,al Barcelona,en la lucha,2,3,-1,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
poner,,,al Barcelona,en dificultad,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tener,,,la clasificación,en su mano,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aceptar,,,también por el Deportivo,con una sonrisa,4,3,1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
recuperar,,,balones,en el centro del campo,1,5,-4,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,un importe mayor,por error,3,2,1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
encontrar,,ase=Npr,se,bajo la superficie de la tierra,1,6,-5,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hacer,,,el resto del viaje,con el equipo,4,3,1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conllevar,,,una reducción,"con respecto a la última subasta en la que se adjudicaron letras a un año al 4,826 por ciento y letras a 18 meses al 4,832 por ciento",2,28,-26,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conseguir,,,seis de sus 17 puntos,en la prórroga que dejaron a los Lakers 67-15 con la segunda derrota consecutiva después de haber estado a las puertas de una nueva marca histórica 69 triunfos,5,28,-23,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dejar,,,a los Lakers 67-15,con la segunda derrota consecutiva,4,5,-1,3,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
comenzar,,,la fase final,con la moral alta,3,4,-1,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,el premio,con su victoria de conseguir la ventaja de campo en la serie de la primera ronda de la fase final,2,20,-18,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conseguir,,,la ventaja de campo,en la serie de la primera ronda de la fase final,4,11,-7,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
perder,,,doce sufragios,tras el recuento de 31 de los quinientos colegios electorales,2,10,-8,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
escuchar,,,los argumentos orales del partido demócrata a favor del recuento y del republicano en contra,a partir de las 14.00 horas 19.00 GMT,15,8,7,12,6,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
exhibir,,,los 150 capítulos de la nueva producción,en EEUU,7,2,5,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tener,,,éxito,en EEUU primer país en el que se estrenará,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vender,,,canales temáticos,en países como Argentina Perú Chile y México,2,8,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contar,,,con Iberdrola compañía eléctrica que también cuenta con implantación en la zona,entre sus accionistas,12,3,9,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
contar,,,su expansión en Portugal,entre sus planes,4,3,1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
posicionar,,ase=Npr,se,en todas las líneas de negocio relacionadas con el mundo audiovisual,1,11,-10,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
llegar,,,a los 260.000 millones de pesetas,en el período acumulado entre 2000 y 2009,6,8,-2,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sacar,,,un valioso empate sin goles frente a Millonarios,en el partido de ida de la final de la Copa Merconorte de fútbol competición que se disputa entre clubes de Perú Ecuador Colombia Venezuela Bolivia México y Costa Rica,8,30,-22,4,14,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
jugar,,,el partido de vuelta,en su cancha el Atanasio Girardot de Medellín,4,8,-4,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
enviar,,,a jugadores de experiencia como Carlos Castro y Andrés Pérez quienes fueron fundamentales en el ataque de Millonarios,al campo,18,2,16,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
producir,,,el dos por ciento de la electricidad,en Francia,7,2,5,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
establecer,,,las condiciones de partida,para los trabajadores de CdF que eran 17.710 hace cinco años y se han quedado ahora en 9.922,4,18,-14,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
concretar,,ase=Npr,se,en una OPA sobre Iberdrola,1,5,-4,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ceder,,,"un 0,35 por ciento",a la espera de una posible OPA sobre Iberdrola que mejore la oferta hecha sobre la eléctrica por Endesa,4,19,-15,2,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,límites,en su relación con el PSOE,1,6,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,ningún límite,a esa relación,2,3,-1,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
facilitar,,,la situación,con la misma determinación claridad y conocimiento de las cosas,2,10,-8,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
emitir,,,una prohibición negando todas las solicitudes presentadas por los universitarios para echar se a las calles a demostrar el rechazo de Pekín al presidente electo en la isla,para ello,28,2,26,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
echar,,ase=Npr,se,a las calles,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mantener,,,el orden,en sus respectivos recintos,2,4,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
negociar,,,un sistema similar al aplicado en Hong Kong en 1997 y en Macao desde diciembre pasado,con la isla,16,3,13,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
destruir,,,la Embajada china en Belgrado,durante la crisis de Kosovo,5,5,0,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
causar,,,daños importantes,tanto en la Embajada de Estados Unidos en Pekín como en el resto de los edificios consulares que mantiene ese país en territorio chino,2,24,-22,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,,a la isla,en la incertidumbre,3,3,0,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
clausurar,,,un seminario sobre el constitucionalismo en España,en Cádiz,7,2,5,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ahormar,,,todo el sistema de las autonomías,en el desarrollo de la Carta Magna,6,7,-1,3,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
arraigar,,,el PP,en Cataluña,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
asumir,,,la cartera de Exteriores,en un futuro,4,3,1,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hacer,,,justicia,en el caso del anticastrista cubano-americano Luis Posada Carriles detenido en Panamá tras la denuncia del presidente cubano Fidel Castro de que preparaba un atentado contra él,1,27,-26,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preparar,,,un atentado,contra él,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
hacer,,,la justicia necesaria,en este caso,3,3,0,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pagar,,,20.000 dólares,según versiones periodísticas,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disputar,,,la Copa América,en Paraguay,3,2,1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
burlar,,,la fiscalización oficial,al límite de compras de 500 dólares que rige para los brasileños que regresan al país,3,16,-13,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dialogar,,,con la prensa,tras la audiencia,3,3,0,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pesidir,,,la toma de posesión del nuevo rector de la Universidad del País Vasco Manuel Montero quien durante su discurso anunció que durante su mandato intentará potenciar la pluralidad de la sociedad y la cultura vasca desde la Universidad,en el Palacio de Ajuria Enea,38,6,32,10,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
potenciar,,,la pluralidad de la sociedad y la cultura vasca,desde la Universidad,9,3,6,2,13,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
implantar,,,el sentimiento de amor por el trabajo bien hecho,en la sociedad,9,3,6,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
cimentar,,,sus proyectos,sobre la formación y la cultura,2,6,-4,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acercar,,ase=Npr,se,al crecimiento económico y a dotar se de personalidad desde el punto de vista político,1,15,-14,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
volver,,,mella,en el equipo titular de los Astros de Houston,1,9,-8,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sufrir,,,una lesión en la rodilla,en los momentos en que trotaba en el diamante,5,9,-4,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obtener,,,una marca de cinco triunfos por cero derrotas,en sus primeros diez inicios como abridor,8,7,1,2,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
jugar,,,los nueve años de su carrera como profesional,con el equipo de los Astros,8,6,2,3,11,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,un recurso,ante el Juzgado de lo Contencioso Administrativo de la Audiencia Nacional,2,11,-9,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
continuar,,,viaje a Moscú,en el vuelo de la compañía Aeroflot de las 09.25 GMT,3,11,-8,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
solicitar,,,asilo político,en Barajas,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
organizar,,,rápidos contragolpes,tras el robo del balón,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recuperar,,,su grandeza,ante la gran pelea que protagonizaron Morales y Barrera,2,9,-7,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mostrar,,,los efectos de la encarnizada pelea que dejó al campeón invicto con el ojo derecho semitapado y sangrando,en sus respectivos rostros,18,4,14,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tener,,,un corte profundo,en el pómulo izquierdo,3,4,-1,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recibir,,,la cuenta de protección,en el duodécimo asalto,4,4,0,6,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
considerar,,,una caída por empujón de Barrera como el efecto de una izquierda cruzada,a sólo 45 segundos del final,13,6,7,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ir,,ase=Npr,me,a la lona,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hacer,,,todo lo correcto,en el cuadrilátero,3,3,0,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
colocar,,,una serie de derechas potentes,a la cabeza de Barrera que sintió el efecto,5,9,-4,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hacer,,ase=Npr,la,en la categoría de los plumas,1,6,-5,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
demostrar,,,la sintonía política con Mas,ante el congreso del partido previsto para el mes de noviembre,5,11,-6,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
favorecer,,,las opciones del portavoz del gobierno catalán y conseller de Economía,en la pugna que mantiene con el líder de UDC Josep Antoni Duran i LLeida por la sucesión de Jordi Pujol en el seno de CiU,11,26,-15,2,15,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
coger,,,al conjunto del partido,por sorpresa,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
presentar,,,mi candidatura,al parlamento europeo,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,ase=Npr,se,a la reelección,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
