Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
mít,,Acc,Nikoho,kromě ní,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
znamenat,,Acc,nic,pro mě,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
položit,,Acc,ho,bez zájmu,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
oddálit,,Acc,svoji hlavu,ode mně,2,2,0,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
chybět,,Dat,mu,u níž,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
chtít,,Dat,mi,do té nepohody,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
shodit,,Acc,je,v hale,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
volat,,Dat,mi,před chvílí,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
odvézt,,Acc,mě a Janičku,Po obědě,3,2,1,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vidět,,Acc,mě,v něm,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
překvapovat,,Acc,mě,vzhledem k Eričině sobeckosti,1,4,-3,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vypadnout,,Dat,Filipovi,z oka,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
být,,Dat,Mně,do hovoru,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
přepadnout,,Acc,mě,za pár minut,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
sehnat,,Acc,Kohopak asi,na tohle místo,2,3,-1,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
znamenat,,Acc,co,pro chirurga,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
poznat,,Acc,to,na něm,1,2,-1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
pěstovat,,Acc,co,v sobě,1,2,-1,5,3,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
potřebovat,,Acc,co,s sebou,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
počítat,,Acc,se,V nastalém zmatku,1,3,-2,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
děsit,,Acc,ho,až do dnešního dne,1,4,-3,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
dostat,,Acc,to napomínání,za co,2,2,0,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
vymyslet,,Acc,to,v knížce,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
postavit,,Acc,jedno,Před každého,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vadit,,Dat,mu,V životě který teprve začal,1,5,-4,2,8,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zapomenout,,Acc,je,u mě,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
vyrovnat,,Dat,jí,ani v kráse,1,3,-2,7,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
chtít,,Acc,co,za něj,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
držet,,Acc,něco,Na klíně,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
nakosit,,Acc,trávu,ve vodě,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nachytat,,Acc,ryby,na trávě,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
spříst,,Acc,všechen len a konopí,do rána,4,2,2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vidět,,Acc,co,v lese,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
schovat,,Acc,se,u nich,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
hledat,,Acc,co,u nich,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
chtít,,Acc,co,za něj,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
vymyslit,,Acc,to,do rána,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vymyslet,,Acc,co,se ženou,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
nakosit,,Acc,trávu,ve vodě,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nachytat,,Acc,ryby,na trávě,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
uložit,,Acc,milého mužíčka,do ní,2,2,0,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
hledat,,Acc,co,u nich,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
chtít,,Acc,co,za něj,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
stavět,,Dat,jim,ani v nejmenším,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
měnit,,Acc,nic,na tom,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
najít,,Acc,nic zakázaného,v nich,2,2,0,4,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
zaujmout,,Acc,kterou,před časem,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
přezdívat,,Dat,které,ve vsi,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vozit,,Acc,ho,ve dvě hodiny,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
udělat,,Acc,co,pro něj,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
narodit,,Dat,mu,před dvěma dny,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
prosit,,Acc,jej,na kolenou,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vidět,,Acc,takový nápis,před tím,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
přerušit,,Acc,ho,uprostřed řeči,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
znát,,Acc,nic,na sobě,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
dělat,,Acc,něco,pro toho vykořisťovatele,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
změnit,,Acc,kurz,o 20 stupňů,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
milovat,,Acc,je,Nade všechno,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
přivítat,,Acc,ho,s úsměvem,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
obelhat,,Acc,tě,na druhou stranu,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
slyšet,,Acc,takhle krásnou píseň,od něj,3,2,1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
zaznamenat,,Acc,hluk,ve vesnici,1,2,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
určovat,,Acc,skutečný počet stupňů šedi,Kromě toho,4,2,2,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ověřit,,Acc,tuto možnost,při nákupu,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
sdružit,,Acc,se,do níž,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
ovlivnit,,Acc,jeho cenu,v podstatě,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
učit,,Acc,SE,NA CHYBÁCH,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
dostat,,Acc,které,v posledních třech letech,1,4,-3,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sejmout,,Acc,které,z něj,1,2,-1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
uvádět,,Acc,které,v článku,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vynutit,,Acc,dluh,z toho kdo peníze nebo jiný majetek nemá,1,8,-7,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
utáhnout,,Acc,to,z platu,1,2,-1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
seznámit,,Acc,se,Mimo jiné,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
srážet,,Dat,mu,z nich,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
dostat,,Acc,se,ze kterých,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zpracovat,,Acc,vagon kulatiny,V průměru,2,2,0,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
požadovat,,Acc,ho,ze dvou důvodů,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zvládnout,,Acc,ji,po krátkém zacvičení,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
učit,,Acc,se,v souladu s Komenského Škola hrou,1,6,-5,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
uspokojit,,Acc,tento nárok kupujícího,v souladu s poskytnutou zárukou,3,5,-2,7,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
odstranit,,Acc,vady žaloby,v naznačeném směru,2,3,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
podporovat,,Acc,který,podle průzkumu veřejného mínění z loňského roku,1,7,-6,8,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
nakoupit,,Acc,ji,za kolik,1,2,-1,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
uhradit,,Acc,zálohu,během roku,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
prosadit,,Acc,se,ve vývoji kurzů akcií obou společností,1,6,-5,2,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
sblížit,,Acc,se,Při posledním obchodování na burze,1,5,-4,8,11,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zvyšovat,,Acc,Turistický zájem o Istrii,kromě příznivého klimatu,4,3,1,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
uvést,,Acc,ji,z demoličního stavu,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
označit,,Acc,jízdenku,u některého,1,2,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
připravovat,,Acc,kterou,do pražského Paláce kultury,1,4,-3,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
chápat,,Acc,to,Na druhé straně,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
porážet,,Acc,je,na světových kolbištích,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
přidat,,Dat,tvořivému a blahodárnému duchu,v žádném případě,4,3,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hodnotit,,Acc,každou práci,po skončení konzervace,2,3,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
objednat,,Acc,je,u nás,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
zatratit,,Acc,vše,v Dřevoslohu,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
orientovat,,Acc,se,Od začátku roku 1993,1,4,-3,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
schválit,,Acc,zboží,do uplynutí zkušební doby,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
přijmout,,Acc,jej,v jakém,1,2,-1,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vrátit,,Acc,zboží,v takovém stavu,1,3,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
omlouvat,,Acc,se,za něj,1,2,-1,5,3,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
tvořit,,Acc,kterou,v současném období,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zapsat,,Acc,co,do kterého sloupce,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
přečíst,,Acc,ji,s užitkem,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
poznat,,Acc,to,na první pohled,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ochránit,,Acc,vás,před padělkem,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
pořídit,,Acc,ho,pod sedmdesát,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
mít,,Acc,které,pro něho,1,2,-1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
popsat,,Acc,který,v knize Géniové falzifikátu,1,4,-3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
uplatňovat,,Acc,kterou,vůči českým pracovníkům,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
pobírat,,Acc,je,na druhé straně,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
schválit,,Acc,který,ve čtvrtek 24 března,1,4,-3,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vzdát,,Acc,to,V roce 1990,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ubíjet,,Acc,mne,Ve státním podniku,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
posadit,,Acc,mne,v Brně,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
odrážet,,Acc,se,v tom,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
nabízet,,Dat,mu,v šedi běžného dne,1,4,-3,5,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
postrádat,,Acc,které,v zahraniční firmě,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
chápat,,Acc,podnikatele,v jejich záměru,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
pochopit,,Acc,to,Z krátkodobého a úzce komerčního hlediska,1,6,-5,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vydat,,Acc,Tiskovinu,v nákladu 5000 kusů,1,4,-3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
mít,,Acc,již žádnou tak velkou zakázku,Od té doby,5,3,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
předložit,,Acc,je,V březnu,1,2,-1,6,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vyřídit,,Acc,to,s ním,1,2,-1,6,4,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
zachytit,,Acc,příštipek,za co,1,2,-1,1,2,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
dostát,,Dat,závazku,z vážných důvodů,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
jít,,Dat,Podnikatelům,v tomto případě,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zaplatit,,Acc,cenu,v termínu,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
obstarávat,,Acc,kurýrní službu,pro nějž,2,2,0,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
přiznat,,Acc,ji,Ke zdanění,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
učit,,Acc,SE,NA CHYBÁCH,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
uvést,,Acc,to,Na bankovním a finančním veletrhu Fibex 94,1,7,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vrátit,,Acc,neprodané zboží,za určitou dobu,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
čekat,,Acc,mne a mou ratolest,Při poslední návštěvě lékaře,4,4,0,4,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vybavit,,Acc,se,na cestu k lékaři,1,4,-3,6,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
zastupovat,,Acc,který,na české straně,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
chtít,,Acc,to,za ty peníze,1,3,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zvládnout,,Acc,jehož výrobu,v Opavě,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
chybět,,Dat,jí,Pro zdárné vyplutí na světové trhy,1,6,-5,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zahájit,,Acc,kterou,v nejbližší době,1,3,-2,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
opustit,,Acc,vás,s Profitem,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vést,,Acc,které,pro ni,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
představit,,Acc,svoji práci,bez něho,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
mít,,Acc,ji,Přes problémy které letošní zima přinesla,1,6,-5,1,8,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
řešit,,Acc,tento problém,s pracovníky,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
učit,,Acc,SE,NA CHYBÁCH,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
připravit,,Acc,se,Zvlášť při omezeném okruhu zákazníků,1,5,-4,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
očekávat,,Acc,co,od nich,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
dostat,,,víc tisícikorun majetku,za tisícikorunový paušál,3,3,0,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
rozstrkat,,Acc,to,po stovce bodů,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vyhodnotit,,Acc,pokus,snad po pěti letech,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vložit,,Acc,všechny body,v první vlně,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
podléhat,,Dat,dani,u daně z nemovitostí,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vyrábět,,Acc,je,Ve světě,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
investovat,,Acc,které,do tohoto programu,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
přidat,,Acc,Dalšího půl milionu,do vývoje,3,2,1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
naučit,,Acc,se,Na diskotékách,1,2,-1,6,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
podporovat,,Acc,je,v tom,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vidět,,Acc,ten,na ní,1,2,-1,5,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
jistit,,Acc,Vklady lidí,u nich,2,2,0,4,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
vstřebat,,Acc,ji,ve vztahu k bankám,1,4,-3,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
učit,,Acc,SE,NA CHYBÁCH,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
jevit,,Dat,nám,na začátku,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
objevit,,Acc,který,v 17 století,1,3,-2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
nazvat,,Acc,cokoliv vybroušené způsobem který v 17 století objevil kardinál Mazarin,v podstatě,10,2,8,14,15,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zasloužit,,Acc,trochu pozornosti,díky své ceně,2,3,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
pořídit,,Acc,ho,do konce dubna,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
prodat,,Acc,ho,za kterou,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
prodat,,Acc,kámen který koupil za 217470 korun,za čtyři a půl roku,6,5,1,13,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stát,,Acc,ji,díky smlouvě,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
uživit,,Acc,se,díky státní zakázce,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
napomoci,,Dat,firmě,k získání zakázky,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
umožňovat,,Acc,udělení trvalého pobytu,z důvodu podnikání,3,3,0,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
všimnout,,Gen,mě,za přepážkou,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
omlouvat,,Acc,se,Za potíže které cestujícím zpožděním vlaku vznikly,1,7,-6,1,9,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
měnit,,Acc,nic,Na tom,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vrátit,,Dat,nám,až za čas,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vyřešit,,Acc,to,V jedné z místních restaurací,1,5,-4,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
představit,,Acc,se,na jeho stránkách,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
rozvíjet,,Acc,se,při níž,1,2,-1,3,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
zůstávat,,Ins,faktem,Bez ohledu na tyto obavy,1,5,-4,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
dostat,,Acc,se,Do rozporu se zákonem,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
mít,,Acc,další děti,v tomto manželství,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zaplatit,,Acc,daň z příjmu,z této částky,3,3,0,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hrát,,Acc,je,o přestávce,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
zklidnit,,Acc,se,u vody,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
přijmout,,Acc,jej,za mírný obolus okolo stokoruny členského příspěvku,1,7,-6,10,7,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
připravovat,,Acc,který,pro své čtenáře,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sahat,,Dat,majitelům,do svědomí,1,2,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
považovat,,Acc,ho,před volbami,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vyprávět,,Dat,nám,s potěšením,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
potvrdit,,Acc,místo i datum konání,ve čtvrtek,4,2,2,4,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
pustit,,Acc,ho,do metra,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
nabídnout,,Dat,jim,místo něhož,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
zabezpečovat,,Acc,Objekt školy,v době krádeže,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
restaurovat,,Acc,Sochu Panny Marie s dítětem,po dlouhých sedm let,5,4,1,9,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dávat,,Dat,Veleváženému publiku,na vědomost,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
adaptovat,,Acc,školu,už před třiceti lety,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
skrývat,,Acc,se,v podzemním bunkru,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
uzavřít,,Acc,které,ve čtvrtek,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vést,,Acc,policistu,k tomuto kroku,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
