Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
гравировать,,Acc,форму для отливки полуобъемных фигур,В прежние времена,5,3,2,6,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
притапливать,,Acc,модель,После этого,1,2,-1,1,2,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
разрезать,,Acc,кокон,При разделении половин готовой гипсовой формы,1,6,-5,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
применять,,Acc,Чистое олово,для литья,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
держать,,Acc,его,за что,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
показать,,Acc,Его,по случайному совпадению,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
наклеивать,,Acc,его,На переносной макет,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
обжигать,,Acc,их,Для этого,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
бросить,,Acc,банки,в беде,1,2,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
обхаживать,,Acc,вас,при приеме на работу да и потом,1,7,-6,2,10,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
обеспечить,,Acc,быстрый выход из кризиса,в 1998 году,4,3,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
внести,,Acc,Хоть какую-то конкретику,в дискуссию,3,2,1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
делать,,Acc,Воинов управляющих элефантами,в основном,3,2,1,7,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
разбить,,Acc,макет,Для перевозок на натуру и на съемочную площадку в Веллингтон,1,10,-9,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
интересовать,,,многих,После окончания съемок Властелина колец,1,5,-4,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
заказывать,,Acc,свежую убоину,В соседних ресторанах,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
извлекать,,Acc,космонавтов Адриана Николаева и Виталия Севастьянова приземлившихся на корабле Союз 9 после рекордного по тому времени 18-суточного полета,в июне 1970 года,18,4,14,24,27,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
зарубить,,Acc,меня,при отборе в резерв отряда космонавтов,1,6,-5,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
воспринимать,,Acc,это,В России,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
ожидать,,Acc,Основную волну жалоб,на Прямой линии,3,3,0,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
тратить,,Acc,большую часть времени,вместо того чтобы заниматься уставной деятельностью,3,6,-3,2,10,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
уничтожить,,Acc,всех,под тем или иным предлогом,1,5,-4,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
свезти,,Acc,нас,В том числе,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
вывести,,Acc,технику,Из одних частей,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
найти,,Acc,замену ей,у нас,2,2,0,6,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
предпочитать,,Acc,отечественные товары длительного пользования,в марте этого года,4,4,0,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
назвать,,Acc,точную величину,Без доскональных исследований множества рынков,2,5,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
пересчитать,,Acc,инфляцию и ВВП,в 2001 году,3,3,0,4,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
отменять,,Acc,Бесплатное высшее образование,в нашей стране,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
презентовать,,Acc,его,На прошлой неделе,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
признавать,,Acc,их,после завершения выигранных судебных разбирательств,1,5,-4,3,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
объявить,,Acc,его,за это,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
занять,,Acc,кресло главного редактора,В январе 1975 года,3,4,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
пригласить,,Acc,его,В 60 лет,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
призывать,,Acc,милость,к падшим,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
тревожить,,Acc,общество,Даже в самых экономически развитых странах,1,6,-5,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
волновать,,Acc,граждан,в свою очередь,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
сравнивать,,Acc,его,в разных странах,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
покупать,,Acc,акции,за бесценок,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
обучать,,Acc,персонал,в национальном нефтяном ведомстве,1,4,-3,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
думать,,Acc,что,про них,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
подтвердить,,Acc,эту информацию,В самих кредитных организациях,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
обеспечить,,Acc,Качество подготовки,в таких масштабах,2,3,-1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
пустить,,Acc,оппозицию,На Первый канал,1,3,-2,4,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
выполнять,,Acc,такие же действия,С промежутками в четыре секунды,3,5,-2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
отменять,,Acc,Которое,вопреки слухам,1,2,-1,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
нарушать,,Acc,тоже их,в Кремле куда наши либералы в законе бегут по первому свистку,2,11,-9,1,16,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
именовать,,Acc,почти всякое исторически устойчивое явление,В публицистике а зачастую и в научной литературе,5,8,-3,1,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
упрекнуть,,Acc,русскую литературу,в ее поддержке,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
чувствовать,,Acc,себя,за решеткой,1,2,-1,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
оградить,,Acc,простых людей,от этого,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
думать,,Acc,что,об этом,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
терять,,,мало что,на этом кризисе,2,3,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
решать,,Acc,все,В действительности,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
делать,,Acc,трудовую погоду,в будущем,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
лишить,,Acc,меня,За участие в забастовке 30 апреля,1,6,-5,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
оценивать,,Acc,Предвыборную ситуацию,в интервью Радио Свобода,2,4,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
волновать,,Acc,граждан,После хлеба,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
печь,,Acc,его,из муки высших сортов,1,4,-3,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
обязывать,,Acc,саму службу,ни к чему особенному,2,4,-2,2,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
делать,,Acc,соответствующий бутерброд,В этом году,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
удержать,,Acc,ее,От этого,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
понимать,,Acc,это,В ВТО,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
представлять,,Acc,опасность для России,Между тем,3,2,1,3,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
связывать,,Acc,их,С нашей страной,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
понимать,,Acc,это,В Париже и Берлине,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
задержать,,Acc,его,При передаче второго радиомикрофона,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
предупреждать,,Acc,всех абитуриентов,перед экзаменом,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
оценивать,,Acc,Специалистов,в России,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
назвать,,Acc,ее,в начале XII века,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
обматывать,,Acc,игрушку,Для этого,1,2,-1,7,8,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
усвоить,,Acc,это,еще со школы и из занятий спортом,1,7,-6,8,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
выдвинуть,,Acc,именно эту задачу,в попытках модернизировать немодернизируемую систему,3,5,-2,7,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
отстранить,,Acc,региональных лидеров,В самом начале путинского президентства,2,5,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
причислить,,Acc,кого,в России,1,2,-1,5,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
рассказывать,,Acc,все,собственно из-за этого,1,3,-2,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
выстроить,,Acc,которые,помимо собственной воли,1,3,-2,6,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
двигать,,Acc,ее,На базовом уровне,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
поддержать,,Acc,их,в итоге,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
описать,,Acc,квадратный трехчлен,на экзамене,2,2,0,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
судить,,Acc,их,за что же,1,3,-2,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
совершить,,Acc,дело это,по слову вашему,2,3,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
привести,,Acc,этих швондеров да да швондеров с благородными русскими либеральными фамилиями гучков милюков,к чему,12,2,10,17,19,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
вытащить,,Acc,себя,ЗА ВОЛОСЫ,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
сменить,,Acc,его,Согласно уставу партии,1,3,-2,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
закрыть,,Acc,дело,в лучших традициях отечественного правосудия,1,5,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
сменить,,Acc,его,На трудном посту,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
выложить,,Acc,задания по нему,накануне единого госэкзамена по русскому языка,3,6,-3,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
пилить,,Acc,Виктора Болотова,за это,2,2,0,4,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
решить,,Acc,проблему кадров на деревне,Без нормальных условий близких к городским,4,6,-2,5,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
готовить,,Acc,женскую сборную,к Ванкуверу,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
купить,,Acc,права на показ Молнии,К тому же,4,3,1,7,9,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
просить,,Acc,испытуемых,В ходе исследования в котором приняли участие три тысячи женщин,1,10,-9,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
обеспечить,,Acc,финансирование проекта,в обмен на 51 % акций,2,6,-4,8,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
выпустить,,Acc,Афиши,в Валенсии,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
атаковать,,Acc,их,из зрительного зала,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
обвинять,,Acc,Карпова,в свое время,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
привести,,Acc,ее,В этот спорт,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
отдавать,,Acc,Предпочтение,в таком случае,1,3,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ставить,,Acc,художественную гимнастику,В России,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
дисквалифицировать,,Acc,Польку,в 2005-м,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
окружить,,Acc,аварийный энергоблок,Через 12 лет когда грянет авария на Чернобыльской АЭС,2,9,-7,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
довести,,Acc,дело,и до ЧП,1,3,-2,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
загрузить,,Acc,их,За неделю до эксперимента,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
одолевать,,Acc,Человека,и на Марсе,1,3,-2,8,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
представлять,,Acc,Россию,на Международной олимпиаде по лингвистике,1,5,-4,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
одержать,,Acc,уверенную победу,На командном туре,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
брать,,Acc,Что,с них,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
привлекать,,Acc,Их же,к ответственности за предоставление информации,2,5,-3,8,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
исследовать,,Acc,письменность долины Инда,с помощью компьютера,3,3,0,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
приподнять,,Acc,нас,на фоне здоровых олимпийцев,1,4,-3,6,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
принять,,Acc,их,На высоком уровне,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
учесть,,Acc,эту особенность новой экономики,в США,4,2,2,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
писать,,Acc,Элективные курсы курсы по выбору,в провинции,5,2,3,9,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
обнаружить,,Acc,четверочницу,среди них,1,2,-1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
выиграть,,Acc,германо французскую войну,в 1870 году,3,3,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
пичкать,,Acc,их,Вместо этого,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
думать,,Acc,что,об этом,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
упоминать,,Acc,его,в Главной политической программе,1,4,-3,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
тратить,,Acc,ту же энергию,в России,3,2,1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
ломать,,Acc,стулья,из-за чего же,1,3,-2,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
заключить,,Acc,которую,в середине 90-х,1,3,-2,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
заинтересовать,,Acc,Владимира,в Египетском вестибюле Павловского дворца музея,1,6,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
применять,,Acc,уголь,В Египте,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
держать,,Acc,Солнечный медный Цилиндр,При использовании Цилиндров в позе Фараона см. ниже,3,8,-5,1,17,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
прибить,,Acc,труп,у того места,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
жечь,,Acc,костры,у тебя,1,2,-1,1,2,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
раскидывать,,Acc,перегной,по грядкам,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
интересовать,,Acc,Меня,в романе,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
выбрасывать,,Acc,нас,после кораблекрушения,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
включать,,Acc,электричество,В Ереване,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
приводить,,Acc,Девушек,в итоге,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
пугать,,Acc,армян,на улице,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
занимать,,Acc,какое место,в школе или в училище,2,5,-3,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
зацикливать,,Acc,его,на ней,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
говорить,,Acc,что,на самом деле,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
поставить,,Acc,их,в какое место будущего устройства,1,5,-4,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
уменьшить,,Acc,Его объем,по сравнению с учебником для студентов,2,6,-4,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
избрать,,Acc,Гесса,в августе 1830 года,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
приготавливать,,Acc,их,В Англии,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
окрашивать,,Acc,Жестянки,для лучшего их сбережения,1,4,-3,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
выбрасывать,,Acc,Консервные банки,после использования,2,2,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
очищать,,Acc,их,В воде,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
делать,,Acc,что-то подобное,На английском,2,2,0,11,12,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
линчевать,,Acc,негров,у вас,1,2,-1,1,2,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
закрыть,,Acc,который,в итоге,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
завоевать,,Acc,Золотые медали,у мужчин и женщин,2,4,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
вести,,Acc,игру по переписке,В XIX веке,3,3,0,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
получить,,Acc,распространение,С 1970-х гг.,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
брать,,Acc,ее,на этом ходу,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
возглавлять,,Acc,Федерацию синхронного плавания,в разные годы,3,3,0,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
принимать,,Acc,участие,в которых,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
делать,,Acc,это,с руки,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
проследить,,Acc,его,в деталях,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
ожидать,,Acc,что-либо,от него,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
видеть,,Acc,никакое реальное смещение тел,за это время,4,3,1,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
проверить,,Acc,эти шаги,по времени,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
внести,,Acc,вклад в исследования надорганизменного уровня,В начале XX века,5,4,1,5,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
вызвать,,Acc,необычайный интерес,в широких научных кругах,2,4,-2,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
уделять,,Acc,Особое внимание,в своих построениях,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
вызывать,,Acc,интерес наблюдателей и комментаторов,Из четырех уличных акций состоявшихся в 20-градусный мороз,4,8,-4,4,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
заказывать,,Acc,его,в которой,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
сливать,,Acc,ее,в Байкал,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
пускать,,Acc,не всех,к нему,2,2,0,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
погнать,,Acc,ермолинских преподавателей,Из семинарии,2,2,0,7,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
поймать,,Acc,подлинность,В сети начетничества,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
скрывать,,Acc,что,от нас,1,2,-1,4,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
узнавать,,Acc,что-то,в деревне,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
высыпать,,Acc,всю солонку,в чугунок,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
оговаривать,,,черно бело всё,с мужем,3,2,1,7,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
делать,,Acc,мостик через речку,для людей,3,2,1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
раздражать,,Acc,бабушку,В Якутии,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
вытащить,,Acc,второго сына,из печи,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
сжечь,,Acc,двухнедельную девочку,В Республике Алтай близ Телецкого озера,2,6,-4,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
класть,,Acc,это число,для гипотетического отделения в котором сейчас 50 академиков,2,8,-6,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
играть,,Acc,очень большую роль,При этом,3,2,1,1,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
закрыть,,Acc,нас,по новой,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
интернировать,,Acc,всех этих замечательных людей как организаторов,После чего,6,2,4,5,9,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
разделять,,Acc,тезис об Октябрьской революции и ее последствиях как проявлениях экстремизма,и в России,10,3,7,12,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
составлять,,Acc,Электорат этой партии,в основной своей массе,3,4,-1,7,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
поддерживать,,Acc,общину,по разным причинам,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
привести,,Acc,страну,ни к чему хорошему,1,4,-3,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
учить,,Acc,их,в университетах,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
делать,,Acc,что,с ними,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
информировать,,Acc,общественность,об этом решении,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
лоббировать,,Acc,его,изо всех сил,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
пересказывать,,Acc,его,в очередной раз,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
надеть,,Acc,маски,На новом витке истории,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
запечатывать,,Acc,их,на погребальных,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
носить,,Acc,их,в обоих случаях,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
использовать,,Acc,их,Еще в XVI веке,1,4,-3,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
повторять,,Acc,их,при каждом удобном случае,1,4,-3,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
отдавать,,Acc,детей,в новую школу,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
пригласить,,Acc,известного антропософа Рудольфа Штейнера,В 1919 году,4,3,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
