Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
ada,,,orang yang berbuat dosa dalam bekerja demi keadilan,dalam ruang lingkup hukum,8,4,4,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menikuti,,,kualifikasi,dari masing masing konfederasi,1,4,-3,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menselesaikan,,,putaran lain sebagian stadion,sebelum setiap pencahayaan salah satu kelopak tembaga 204 satu untuk setiap bangsa bersaing,4,13,-9,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpunyai,,,banyak murid dan guru perempuan,terutama dalam bidang ginekologi dan obstetri,5,6,-1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbelenggu,,,Yesus,dalam jalan sengsaraNya,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berkisar,,,07 28 C,dengag curah hujan Rata rata 3.000 mm tahun pada ketinggian Tempat 500 3.805 m dpl,3,15,-12,6,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menduduki,,,kalangan 10 sekolah terbaik dalam SBP dan sekolah sekolah menengah seluruh negara,melalui ujian Sijil Pelajaran Malaysia SPM,12,6,6,1,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebabkan,,,kehancuran,di markas tersebut,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,kertas,dengan campuran bambu,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkalahkan,,,Chicago Bears,dengan angka 29 17,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ada,,,tiga pengandaian,dalam ilmu ilmu sosial positivis,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
merupakan,,,gaya arsitektur khas masjid masjid awal di Nusantara,seperti halnya masjid masjid pertama di tanah Jawa di mana atapnya tidak berbentuk kubah melainkan limasan,8,16,-8,1,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mennyatakan,,,tingkah laku perangkat pengintai,dalam istilah yang longgar,4,4,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpelajari,,,silat,di padepokan Perisai Suci,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dimulai,,,tahun 1820,dengan tibanya petani Jerman yang berusaha keluar dari krisis pertanian di Jerman,2,12,-10,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperoleh,,,Penghargaan Kawakami,untuk kategori penyanyi pop,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbentuk,,,oktamer,dengan 145 hingga 147 pasangan basa asam deoksiribonukleat yang membungkusnya membentuk inti nukleosom,1,13,-12,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensatukan,,,Tiga Kerajaan,pada tahun 936,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjabat,,,Kabag Samapta,di Komtares Malang,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,variasi,pada tahap tahapan proyek ini,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ada,,,kesepakatan,untuk definisi kehidupan,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,reaktor air bertekanan atau PWR pressurizer water reactor,sebagai sumber tenaga memutar turbin utama yang menggerakkan baling baling serta motor elektrik pengisi baterai yang menghasilkan listrik untuk berbagai keperluan,8,21,-13,1,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menhasilkan,,,listrik,untuk berbagai keperluan,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menanggap,,,seluruh Perancis,sebagai la province,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlayani,,,orang orang non Kristen dan orang Kristen,dari satuan lain,7,3,4,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendapatkan,,,harta karun,untuk upgrade senjata,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dihukum,,,qishos bunuh,dihadapan khalayak,2,2,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkoperasikan,,,penerbangan komersial dan kargo,untuk misi kemanusiaan dan industri pertambangan,4,6,-2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendasarkan,,,keputusan manajemen,pada pemahaman filosofis atas tujuan perusahaan,2,6,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbangun,,,pondok,dengan material apa adanya,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tuliskan,,,surat untukmu,kepada gubernur Kuffah agar melayanimu,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menhantam,,,kamar mesin,hingga mesin dan listrik mati,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,Euro,sebagai mata uangnya,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
terbayang,,,betapa banyak perhiasan intan dan permata yang akan ia miliki,dalam benaknya,10,2,8,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dimekarkan,,,kecamatan ini,dengan nama Tatah Makmur yang terdiri dari 13 desa,2,9,-7,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendapatkan,,,dua gelar domestik Piala Liga dan Piala FA dan Piala UEFA,pada musim 2000 01,11,4,7,2,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbuat,,,tabut perjanjian dan kemah suci,di mana di dalam tabut perjanjian itu terletak dua loh batu yang berisi sepuluh perintah Allah,5,16,-11,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmanfaatkan,,,angkutan umum persewaan mobil atau menyewa ojek,dengan waktu tempuh sekitar satu jam perjalanan,7,7,0,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menikuti,,,Liga Eropa UEFA,pada musim berikutnya,3,3,0,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,ancang ancang sikapnya untuk tidak mengutamakan satu bentuk seni rupa tertentu,sekaligus sebagai penanda bahwa situasi seni rupa dasawarsa 1950 an bergolak demikian keras mencari orientasi,11,15,-4,1,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menikat,,,persekutuan,dengan Negeri Sunda,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menrangsang,,,sekresi asam lambung HCl,oleh sel parietal di lambung,4,5,-1,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberikan,,,bukti ahli,pada sidang akhirnya,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menterima,,,penyataan Allah,dengan perantaraan seorang malaikat kudus,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menundang,,,engkau,ke rumahnya,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
menlawan,,,salah satu Angel,di episode 23,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendirikan,,,sekolah swasta untuk ilustrasi di Munich,pada tahun 1911,6,3,3,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlarikan,,,LARA,ke rumah sakit,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbuat,,,10 gol,dari 30 kali penampilan di Liga Primer,2,7,-5,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkritik,,,taktiknya,di Hindia Belanda,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,warisannya,untuk membuka penggilingan padi untuk usaha yang pertama,1,8,-7,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,penulis lagu,untuk Dead by April,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentangkap,,,elang liar,di sana,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menabdikan,,,ilmu kedokterannya,di Bandung,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbebaskan,,,ayah tirinya itu,dari penjara gara gara ulah Jin chul,3,7,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mencapai,,,nomor 7,pada tanggal 4 Januari 2009,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,permasyuri Mas Ayu Gendhing,dari perkawinan tersebut memiliki Putra,4,5,-1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperintah,,,Blambangan Kedhaton Macan putih,pada tahun 1736 1763,4,4,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengabungkan,,,Blambangan,kedalam karisidenan Besuki,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengudurkan,,,diri,setelah penolakan pemerintah,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menciptakan,,,sejumlah karya bagi amanuensis nya Eric Fenby,di sini,7,2,5,2,10,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
mencuri,,,obat tersebut,demi istrinya,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkumpulkan,,,dana antara lain,untuk pembiayaan kesehatan dukungan sewa dan tunjangan anak,3,8,-5,5,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendapat,,,persetujuan Douglas,sebagai produser,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberikan,,,kemudahan,untuk penerbitan pers,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
turun,,,balapan,di F1,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menhasilkan,,,Krabby Patty,dalam hitungan detik,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmulai,,,perayaan Natal,pada malam,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,Guest VJ MTV,dalam acara MTV Special Ramadhan di GlobalTV,3,7,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensukai,,,dia,sebagai raja baru,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mentemukan,,,dukungan empiris,untuk beragam teknik presentasi,2,4,-2,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentuntun,,,engkau,kepada pertobatan,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
menkelola,,,penerbit Tera,di Magelang,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmenangkan,,,Miss Venezuela 2007,pada tanggal 13 September 2007,3,5,-2,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menhubungkan,,,hub angkutan Kuala Lumpur Sentral,dengan Golden Triangle,5,3,2,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentandatangani,,,kontra,untuk 12 buah MiG 29K kursi tunggal dan empat MiG 29KUB kursi ganda,1,13,-12,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dikategorikan,,,Operasi peningkatan kualitas citra bertujuan untuk meningkatkan fitur tertentu pada citra,sebagai berikut,11,2,9,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
merupakan,,,akumulasi pada hari tersebut atas volume pada MFI,sebagai lawan dari nilai perubahan harga untuk RSI,8,8,0,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beralih,,,profesi,sebagai guru olahraga dan anggota Asosiasi Pendidikan Jasmani Jepang,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpermudah,,,komunikasi,melalui Twitter,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendiami,,,bumi,sebelum manusia,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberi,,,pengaruh,dalam kehidupan Indra dan Bayu,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendamaikan,,,tradisi reformasi,dengan pemikiran dan budaya modern,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berterima,,,kasih,pada Qian,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dianugerahkan,,,kaisar,bagi mereka yang berjasa besar untuk membebaskan para pemegangnya dan keturunannya dari tuntutan pidana,1,14,-13,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
menbedakan,,,aliran ini,dari kangaku studi Cina yang dipopulerkan oleh Hirata Atsutane di abad ke 19,2,13,-11,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentinggalkan,,,Juana Ibarguren dan keluarganya dari lima anak,dalam keadaan parah kemiskinan,7,4,3,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berarti,,,kuncup mawar atau bunga kecil,di Albania,5,2,3,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberi,,,Elinor,tentang pertunangan rahasianya selama emapat tahun dengan Edward Ferrars,1,9,-8,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
terjadi,,,masalah serius,dengan klan Imagawa,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkuasai,,,Kerajaan Dompu,di Nusa Tenggara,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberi,,,dukungan,kepada Yang Dipertuan Muda Raja Jaafar,1,6,-5,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
mengunakan,,,Gerbang,sebagai simbol,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkalahkan,,,Triple H,di Pertandingan Street Fight,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengambarkan,,,evolusi kontemporer,sebagai neo saltasionisme,2,3,-1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berisi,,,angka IU,dalam pedoman tersebut,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbandingkan,,,pedoman lain,dengan pedoman referensi,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensediakan,,,mayoritas pasukan,dengan dukungan dari Amerika Serikat dan negara negara NATO antara lain Britania Raya Perancis Belanda dan Australia,2,17,-15,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperisteri,,,Nyi Raden Sojanagara puteri Ratu Latibrang Sari kakak Arya Wirabaya,sebagai garwa padmi permaisuri,10,4,6,1,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbedakan,,,network ID,dengan host ID,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,komposer,untuk lima film James Bond,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlanjutkan,,,pekerjaannya,untuk Orde Phoenix,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,hypnosis,pada tahun 1826,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,100 % saham perusahaan ini,pada tahun 1990,5,3,2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendirikan,,,900 sekolah,bagi warga termiskin,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bebaskan,,,mereka,dari kuasa dunia orang mati,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
didalami,,,Panji,dari gurunya,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentulis,,,Almagest,sebagai sebuah buku teks mengenai astronomi matematik,1,7,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkirimkan,,,pesan,ke Ahmad,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentimbulkan,,,efek samping,terhadap habitat hewan liar dan kesehatan manusia yang tinggal di Limassol,2,11,-9,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmasuki,,,Union Station,di Chicago Amerika Serikat,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berisi,,,Firman Allah yang disampaikan oleh nabi Yesaya bin Amos,tentang Yehuda dan Yerusalem,9,4,5,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menangkat,,,diri,sebagai Kaisar Liang,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkalahkan,,,James Cluskey dan Barry King,dengan skor 6 3 6 3 6 4,5,8,-3,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbubarkan,,,diri,pada tahun yang sama,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,121 toko,pada tahun 1997,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensandang,,,nama O Carm,di belakang nama mereka,3,4,-1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,anggota parlemen,untuk Partai Kebebasan dan Demokrasi Rakyat,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbuat,,,sayatan kecil,pada kulit,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disuci,,,hamakan,dengan alkohol,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diganti,,,namanya,pada Februari 2007,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menanggap,,,Cicak Man,sebagai satu keajaiban dengan sambutan dan kelainan yang ditonjolkan dalam industri perfileman Malaysia,2,13,-11,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpindahkan,,,semua bebatuan yang ada di tempat itu,ke rumah barunya,7,3,4,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebut,,,penemuannya ini,dengan recording telegraph teleraf perekam,2,5,-3,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperlukan,,,protokol protokol penunjang,sebagai dasar mekanisme RoIP,3,4,-1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpermudah,,,pengembangan alat,diantaranya manual yang lengkap driver untuk windows XP contoh code aplikasi untuk mengakses USB contoh code untuk USB controller dan skema rangkaian elektronikanya,2,23,-21,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpusatkan,,,serangan serangannya,pada wilayah di sekitar Benevento,2,5,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menseludupkan,,,identitas Rain yang sebenarnya,melalui website,4,2,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kelayakan,,,kredit,dari peminjam,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlihat,,,Leila,sebagai pelacur di sebuah hotel di Jakarta,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmenangkan,,,Man Booker Prize for Fiction,pada tahun berikutnya,5,3,2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,luas,sebesar 51.6 km²,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlarutkan,,,logam selenium,pada asam nitrat,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpimpin,,,Mansell dan Ferrari,di posisi 1 2,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebut,,,diri mereka,sebagai Salafis atau Muwahhidun yang berarti satu Tuhan,2,8,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpakai,,,nama Maundy Thursday,dalam buku tata ibadahnya,3,4,-1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menanggap,,,nama Holy Thursday nama alternatif,untuk Hari Kenaikan,5,3,2,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menrekrut,,,beberapa kru,dengan bantuan Gibbs,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberikan,,,cincinnya,pada Fadil Taufan,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diambil,,,alih,oleh perusahaan LANSA yang sudah beroperasi di terminal sejak November 1946,1,11,-10,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensukai,,,hidup,di Asia,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ikut,,,dengannya,ke Indonesia,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berbentuk,,,bulat panjang,dengan panjang 3 5 8 5 cm lebar 4 cm,2,10,-8,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menurut,,,Sadovy,dalam pemaparannya,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentemukan,,,binatang mati atau sekarat,pada jarak,4,2,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpotong,,,tumpengan nasi kuning,sebagai tanda dimulainya babak baru hubungan Indonesia dan Belanda,3,9,-6,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmanfaatkan,,,toksin toksin ini,untuk kemandirian dirinya,3,3,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
merupakan,,,nama samaran,untuk brand rokok Gitanes,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menrebut,,,Irian Barat,di bawah Komando Operasi Mandala,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
didukung,,,sepenuhnya,oleh Aparat Desa Tokoh Masyarakat dan Pelajar itu sendiri,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mencari,,,keuntungan,dari pernikahan kedua Clarissa,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menajukan,,,permohonan izin mendirikan Universitas Mercu Buana UMB,kepada Kopertis Wilayah III,7,4,3,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberikan,,,izin Operasional,kepada Universitas Mercu Buana,2,4,-2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
epaskan,,,diri,dari cengkeraman Harun dan seorang perempuan yang menyamar sebagai Tante Reno,1,11,-10,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menajar,,,pengetahuan tentang Islam hauzah,di sekolah,4,2,2,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
menakses,,,emosi,antara lain keyakinan mutlak akan keadaan keadaan tertentu pelatihan imajinasi dan penggunaan aksi fisik,1,14,-13,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menselidiki,,,susunan atau kepadatan populasi,dalam suatu komunitas dalam suatu ekosistem tertentu misalnya di halaman sekolah kebun padang rumput dan sebagainya,4,16,-12,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menrespon,,,energi elektromagnetik yang berlimpah dan yang tidak tepat,melalui objek,8,2,6,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberi,,,suasana khidmat,pada percakapan ini,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebarkan,,,Islam,di Papua,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebarkan,,,Tao,ke seluruh umat manusia,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menajukan,,,pertanyaan,Dengan proses bagaimana timbulnya pengetahuan,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,ini,sebagai mouse,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menganti,,,lembaran,demi lembaran yang ada pada Power Point kita,1,8,-7,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dikatakan,,,adanya manfaat bahan makanan ini,sebagai antikanker,5,2,3,1,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
